,PRVDR_NUM,FY_END_DT,HMO,TOT_HOSP,LAB_DEL_DAYS,TOT_HOSP,MED_UTIL,SSI_PER,CST_TO_CHG,MED_CHG,MED_CST,CHAR_CHG,CHAR_CST,TOT_UNR_UNC,URBAN_RURAL,STATES,DSH_PAT_PER
12,14011,08/27/2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alabama,0.0
13,251334,07/31/2014,33.0,27.0,0.0,1482.0,0.04048582995951417,0.0,0.948125,750656.0,711716.0,47062.0,43383.0,779468.0,2.0,Mississippi,0.04048582995951417
15,414003,09/30/2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rhode Island,0.0
16,344028,12/31/2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North Carolina,0.0
17,92003,12/17/2014,2672.0,0.0,0.0,12356.0,0.21625121398510844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,District of Columbia,0.21625121398510844
18,92002,12/17/2014,956.0,0.0,0.0,8614.0,0.11098212212677037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,District of Columbia,0.11098212212677037
19,423300,12/31/2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South Carolina,0.0
20,251302,12/31/2014,32.0,0.0,0.0,3612.0,0.008859357696566999,0.0,0.626714,3189074.0,1998637.0,71599.0,44872.0,92950.0,2.0,Mississippi,0.008859357696566999
21,251332,12/31/2014,362.0,0.0,0.0,3987.0,0.090795084023075,0.0,0.553803,5633261.0,3119717.0,65733.0,36403.0,1558388.0,2.0,Mississippi,0.090795084023075
22,101308,12/31/2013,66.0,0.0,0.0,970.0,0.06804123711340206,0.0,0.304835,14862766.0,4530691.0,2152121.0,656042.0,1874910.0,2.0,Florida,0.06804123711340206
24,263304,12/31/2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Missouri,0.0
25,363304,12/31/2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ohio,0.0
26,453038,12/31/2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Texas,0.0
27,453308,12/31/2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Texas,0.0
28,453309,12/31/2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Texas,0.0
29,193301,12/31/2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Louisiana,0.0
30,344030,12/31/2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North Carolina,0.0
31,491306,12/31/2014,25.0,0.0,0.0,3625.0,0.006896551724137931,0.0,0.579349,421760.0,244346.0,469769.0,271923.0,1202806.0,2.0,Virginia,0.006896551724137931
32,511303,12/31/2014,111.0,8.0,0.0,1683.0,0.0707070707070707,0.0,0.864058,5195714.0,4489398.0,659875.0,569745.0,1506736.0,2.0,West Virginia,0.0707070707070707
33,511315,12/31/2014,86.0,0.0,0.0,1474.0,0.05834464043419267,0.0,0.577171,2126583.0,1227402.0,70466.0,40671.0,246855.0,2.0,West Virginia,0.05834464043419267
34,511318,12/31/2014,92.0,0.0,0.0,3302.0,0.02786190187764991,0.0,0.480846,10562304.0,5078842.0,118560.0,57009.0,1599750.0,1.0,West Virginia,0.02786190187764991
35,341325,12/31/2014,445.0,0.0,34.0,5235.0,0.09149952244508118,0.0,0.423985,5465515.0,2317296.0,1400699.0,423979.0,2248258.0,2.0,North Carolina,0.09149952244508118
37,343026,12/31/2014,7343.0,1320.0,0.0,44347.0,0.19534579565697793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,North Carolina,0.19534579565697793
38,511300,12/31/2014,35.0,0.0,0.0,2437.0,0.014361920393926959,0.0,0.71457,7328265.0,5236558.0,751351.0,269775.0,1176439.0,2.0,West Virginia,0.014361920393926959
39,454122,12/31/2013,94.0,0.0,0.0,451.0,0.20842572062084258,0.0,0.740724,0.0,0.0,0.0,0.0,0.0,1.0,Texas,0.20842572062084258
41,431318,06/30/2014,3.0,0.0,0.0,402.0,0.007462686567164179,0.0,0.709213,451483.0,320198.0,8912.0,6321.0,217572.0,2.0,South Dakota,0.007462686567164179
43,670095,12/31/2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Texas,0.0
44,342018,01/31/2015,0.0,0.0,0.0,9376.0,0.0,0.0,0.364835,0.0,0.0,0.0,0.0,-86506.0,1.0,North Carolina,0.0
45,441308,12/31/2014,297.0,0.0,0.0,3764.0,0.07890541976620616,0.0,0.345333,5390226.0,1861423.0,35689.0,12325.0,808927.0,2.0,Tennessee,0.07890541976620616
46,281317,06/30/2014,3.0,0.0,0.0,334.0,0.008982035928143712,0.0,1.468109,34842.0,51152.0,79844.0,117220.0,174651.0,2.0,Nebraska,0.008982035928143712
47,453311,12/31/2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Texas,0.0
48,244016,12/31/2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Minnesota,0.0
49,183300,12/31/2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kentucky,0.0
50,364045,12/31/2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ohio,0.0
51,194022,12/31/2013,16.0,0.0,0.0,4201.0,0.0038086169959533444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Louisiana,0.0038086169959533444
53,503302,12/31/2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Washington,0.0
54,304001,12/31/2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,New Hampshire,0.0
55,143302,12/31/2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Illinois,0.0
56,243303,12/31/2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Minnesota,0.0
57,330387,12/31/2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,New York,0.0
58,333301,12/31/2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,New York,0.0
59,223303,12/31/2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Massachusetts,0.0
60,223304,12/31/2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Massachusetts,0.0
61,363308,12/31/2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ohio,0.0
62,152018,08/31/2014,0.0,0.0,0.0,7027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Indiana,0.0
64,251313,09/30/2014,294.0,0.0,0.0,3944.0,0.07454361054766734,0.0,0.469001,6055280.0,2839932.0,138979.0,19005.0,3338506.0,2.0,Mississippi,0.07454361054766734
65,673047,03/31/2015,0.0,0.0,0.0,3560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Texas,0.0
66,101305,09/30/2014,57.0,15.0,0.0,1038.0,0.06936416184971098,0.0,0.535302,962190.0,515062.0,1413065.0,756417.0,1267102.0,2.0,Florida,0.06936416184971098
67,30123,12/31/2013,105.0,0.0,0.0,4628.0,0.022687986171132237,0.0072,0.202868,3118923.0,632730.0,1104930.0,212841.0,629158.0,1.0,Arizona,0.02988798617113224
69,451333,04/30/2015,0.0,0.0,0.0,1437.0,0.0,0.0,0.90537,708913.0,641829.0,18477.0,16729.0,3702562.0,1.0,Texas,0.0
70,451370,12/31/2014,11.0,0.0,0.0,3039.0,0.0036196117143797303,0.0,0.356072,673691.0,239883.0,249259.0,88754.0,2540469.0,2.0,Texas,0.0036196117143797303
71,451323,09/30/2014,61.0,0.0,0.0,3240.0,0.018827160493827162,0.0,0.301867,4102044.0,1238272.0,3940328.0,1182662.0,2215522.0,1.0,Texas,0.018827160493827162
72,371305,09/30/2014,7.0,0.0,0.0,1283.0,0.005455962587685113,0.0,1.161904,382620.0,444568.0,267489.0,310797.0,862867.0,2.0,Oklahoma,0.005455962587685113
73,371312,09/30/2014,323.0,0.0,0.0,3896.0,0.08290554414784394,0.0,0.346733,11431090.0,3963536.0,4619054.0,1601578.0,3395109.0,1.0,Oklahoma,0.08290554414784394
74,232025,05/31/2014,0.0,0.0,0.0,2229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Michigan,0.0
75,192046,12/31/2014,21.0,0.0,0.0,10308.0,0.002037252619324796,0.0,0.383467,0.0,0.0,0.0,0.0,-71458.0,2.0,Louisiana,0.002037252619324796
76,34029,12/31/2014,738.0,5096.0,0.0,19613.0,0.2974557691327181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Arizona,0.2974557691327181
77,251330,04/30/2015,28.0,0.0,0.0,6175.0,0.004534412955465587,0.0,0.619528,947170.0,586798.0,251420.0,155762.0,699348.0,2.0,Mississippi,0.004534412955465587
78,34028,12/31/2014,365.0,0.0,0.0,25360.0,0.014392744479495269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Arizona,0.014392744479495269
79,373300,06/30/2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Oklahoma,0.0
80,452067,05/31/2014,0.0,0.0,0.0,881.0,0.0,0.0,0.717183,0.0,0.0,0.0,0.0,-46647.0,1.0,Texas,0.0
82,251334,09/30/2014,1.0,0.0,0.0,233.0,0.004291845493562232,0.0,1.074117,0.0,0.0,0.0,0.0,0.0,2.0,Mississippi,0.004291845493562232
84,392050,06/30/2014,0.0,0.0,0.0,2589.0,0.0,0.0,0.190989,0.0,0.0,0.0,0.0,-15294.0,1.0,Pennsylvania,0.0
86,34023,09/30/2014,0.0,0.0,0.0,3083.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Arizona,0.0
87,34024,12/31/2014,419.0,0.0,0.0,32762.0,0.012789207008119162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Arizona,0.012789207008119162
88,154054,12/31/2014,6858.0,0.0,0.0,12092.0,0.5671518359245782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Indiana,0.5671518359245782
89,154057,12/31/2014,1309.0,1318.0,0.0,8647.0,0.303804787787672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Indiana,0.303804787787672
90,154059,12/31/2014,211.0,145.0,0.0,12902.0,0.027592621299023408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Indiana,0.027592621299023408
91,271329,09/30/2014,16.0,0.0,0.0,751.0,0.02130492676431425,0.0,1.243547,170493.0,212016.0,151563.0,120652.0,335411.0,2.0,Montana,0.02130492676431425
92,104073,10/31/2014,0.0,0.0,0.0,25486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Florida,0.0
93,344001,06/30/2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North Carolina,0.0
94,493302,06/30/2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Virginia,0.0
95,154008,06/30/2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indiana,0.0
96,171334,12/31/2014,0.0,11.0,0.0,4075.0,0.0026993865030674846,0.0,1.209315,319767.0,386699.0,0.0,0.0,408955.0,2.0,Kansas,0.0026993865030674846
97,424003,06/30/2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South Carolina,0.0
98,490129,12/31/2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Virginia,0.0
99,424013,06/30/2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South Carolina,0.0
100,154058,12/31/2014,0.0,0.0,0.0,9072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Indiana,0.0
101,362023,10/31/2014,697.0,0.0,0.0,12655.0,0.055077044646384826,0.0,0.217085,0.0,0.0,0.0,0.0,-10169.0,1.0,Ohio,0.055077044646384826
102,344025,06/30/2015,6297.0,0.0,0.0,99053.0,0.06357202709660485,0.0,0.793396,0.0,0.0,0.0,0.0,-1123219.0,1.0,North Carolina,0.06357202709660485
103,511313,06/30/2015,178.0,29.0,0.0,4003.0,0.05171121658755933,0.0,0.381637,15962877.0,6092024.0,284420.0,106431.0,1082117.0,2.0,West Virginia,0.05171121658755933
104,134014,12/19/2014,0.0,0.0,0.0,4591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Idaho,0.0
105,321308,06/30/2015,415.0,838.0,0.0,2970.0,0.42188552188552186,0.0,0.350379,17067876.0,5980225.0,920116.0,322389.0,1525419.0,2.0,New Mexico,0.42188552188552186
106,104057,09/30/2014,0.0,0.0,0.0,22944.0,0.0,0.0,0.242404,0.0,0.0,0.0,0.0,-116116.0,1.0,Florida,0.0
107,393304,06/30/2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pennsylvania,0.0
108,521344,12/31/2013,4.0,10.0,0.0,202.0,0.06930693069306931,0.0,0.638134,995282.0,635123.0,116480.0,74330.0,618100.0,2.0,Wisconsin,0.06930693069306931
110,344026,06/30/2015,2721.0,0.0,0.0,65091.0,0.04180301424160022,0.0,0.90138,0.0,0.0,0.0,0.0,-464684.0,1.0,North Carolina,0.04180301424160022
111,511307,06/30/2015,191.0,1.0,0.0,3817.0,0.05030128373067854,0.0,0.792863,4177393.0,3312100.0,80597.0,63902.0,383270.0,2.0,West Virginia,0.05030128373067854
112,171318,09/30/2014,0.0,12.0,0.0,975.0,0.012307692307692308,0.0,0.975584,236848.0,231065.0,138770.0,135382.0,569081.0,2.0,Kansas,0.012307692307692308
113,232020,09/30/2014,69.0,0.0,0.0,9211.0,0.007491043317772229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Michigan,0.007491043317772229
114,494025,12/31/2014,46.0,0.0,0.0,28249.0,0.0016283762257071047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Virginia,0.0016283762257071047
115,134011,12/31/2014,588.0,0.0,0.0,2532.0,0.23222748815165878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Idaho,0.23222748815165878
116,152027,10/31/2014,50.0,0.0,0.0,6491.0,0.007702973347712217,0.0,0.481231,0.0,0.0,0.0,0.0,-51435.0,1.0,Indiana,0.007702973347712217
117,171325,12/31/2014,0.0,27.0,0.0,1754.0,0.01539338654503991,0.0,0.815783,375330.0,306188.0,17376.0,14175.0,316949.0,2.0,Kansas,0.01539338654503991
118,101311,09/30/2014,33.0,74.0,0.0,5266.0,0.020319027725028485,0.0,0.385032,2666963.0,1026866.0,163072.0,62788.0,723793.0,2.0,Florida,0.020319027725028485
119,262015,12/31/2014,878.0,0.0,0.0,9077.0,0.09672799383056076,0.0,0.314724,0.0,0.0,0.0,0.0,-30929.0,1.0,Missouri,0.09672799383056076
120,181325,06/30/2015,2733.0,214.0,0.0,7052.0,0.4178956324446965,0.0,0.507771,13221152.0,6713318.0,402919.0,204591.0,243824.0,2.0,Kentucky,0.4178956324446965
121,132003,12/31/2014,479.0,0.0,0.0,9245.0,0.051811790156841536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Idaho,0.051811790156841536
122,274004,05/31/2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Montana,0.0
123,351312,12/31/2014,134.0,0.0,0.0,1178.0,0.11375212224108659,0.0,1.056336,221914.0,234416.0,23443.0,24764.0,546329.0,1.0,North Dakota,0.11375212224108659
124,191321,06/30/2015,363.0,0.0,0.0,2924.0,0.12414500683994528,0.0,0.572646,5950019.0,3407255.0,45320297.0,22929781.0,40832768.0,2.0,Louisiana,0.12414500683994528
125,21308,09/30/2014,667.0,0.0,0.0,1945.0,0.3429305912596401,0.0,0.830199,5749010.0,4772822.0,0.0,0.0,2135348.0,2.0,Alaska,0.3429305912596401
126,462006,12/31/2014,216.0,0.0,0.0,6188.0,0.03490627020038785,0.0,0.455341,0.0,0.0,0.0,0.0,-14483.0,1.0,Utah,0.03490627020038785
127,184006,06/30/2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kentucky,0.0
128,184013,06/30/2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kentucky,0.0
129,453306,06/30/2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Texas,0.0
130,22001,12/31/2014,2040.0,0.0,0.0,11649.0,0.17512232809683234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Alaska,0.17512232809683234
131,34026,12/31/2014,0.0,0.0,0.0,38607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Arizona,0.0
132,51323,12/31/2014,0.0,0.0,0.0,1701.0,0.0,0.0,0.258587,14989396.0,3876063.0,978689.0,253076.0,1039091.0,2.0,California,0.0
133,354004,09/30/2014,1639.0,0.0,0.0,25808.0,0.06350743955362678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,North Dakota,0.06350743955362678
134,431313,12/31/2014,1.0,0.0,0.0,859.0,0.0011641443538998836,0.0,0.716433,1415241.0,1013925.0,44800.0,29126.0,62051.0,2.0,South Dakota,0.0011641443538998836
135,52049,08/31/2014,1144.0,636.0,0.0,15932.0,0.11172483052975145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,California,0.11172483052975145
137,14015,12/31/2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alabama,0.0
138,251300,07/31/2015,762.0,130.0,0.0,5785.0,0.15419187554019015,0.0,0.474327,8511628.0,4037295.0,316645.0,150193.0,1937761.0,2.0,Mississippi,0.15419187554019015
139,462004,01/31/2015,786.0,161.0,0.0,12896.0,0.07343362282878411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Utah,0.07343362282878411
140,271308,04/30/2015,4.0,0.0,0.0,8477.0,0.0004718650465966734,0.0,1.035574,876158.0,907326.0,27040.0,28002.0,317044.0,2.0,Montana,0.0004718650465966734
141,34022,12/31/2014,325.0,6139.0,0.0,22821.0,0.28324788571929366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Arizona,0.28324788571929366
142,464013,12/31/2014,0.0,0.0,0.0,15095.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Utah,0.0
143,104007,06/30/2015,6095.0,0.0,0.0,16882.0,0.36103542234332425,0.0,0.986696,0.0,0.0,0.0,0.0,-7703.0,1.0,Florida,0.36103542234332425
144,271312,04/30/2015,56.0,0.0,0.0,900.0,0.06222222222222222,0.0,0.755545,1106708.0,836168.0,26326.0,18475.0,483914.0,2.0,Montana,0.06222222222222222
145,354005,12/31/2014,4743.0,0.0,0.0,12339.0,0.38439095550692925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,North Dakota,0.38439095550692925
146,131313,09/30/2014,22.0,0.0,0.0,597.0,0.03685092127303183,0.0,0.764598,1350112.0,1032293.0,49207.0,37624.0,831802.0,2.0,Idaho,0.03685092127303183
147,431309,12/31/2014,372.0,0.0,0.0,1373.0,0.27093954843408596,0.0,0.790313,396570.0,313414.0,23354.0,16138.0,147381.0,2.0,South Dakota,0.27093954843408596
148,464015,12/31/2014,0.0,0.0,0.0,13658.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Utah,0.0
149,503301,12/31/2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Washington,0.0
150,362033,08/31/2014,852.0,899.0,0.0,8890.0,0.196962879640045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Ohio,0.196962879640045
152,131308,09/30/2014,1.0,0.0,0.0,270.0,0.003703703703703704,0.0,1.143647,219668.0,251223.0,42561.0,47062.0,302476.0,2.0,Idaho,0.003703703703703704
153,501329,03/31/2014,22.0,73.0,0.0,646.0,0.14705882352941177,0.0,0.450925,3756708.0,1693994.0,577406.0,260367.0,516199.0,2.0,Washington,0.14705882352941177
156,382004,01/31/2015,0.0,2149.0,0.0,17685.0,0.1215154085383093,0.0,0.326406,0.0,0.0,0.0,0.0,-108695.0,1.0,Oregon,0.1215154085383093
157,431305,05/31/2015,30.0,0.0,0.0,599.0,0.05008347245409015,0.0,0.618439,647100.0,400192.0,46538.0,28781.0,179007.0,2.0,South Dakota,0.05008347245409015
158,461301,12/31/2014,2305.0,0.0,0.0,4108.0,0.5611002921129503,0.0,0.922307,1218727.0,1124040.0,295196.0,250861.0,730090.0,2.0,Utah,0.5611002921129503
159,462003,12/31/2014,989.0,0.0,0.0,3680.0,0.26875,0.0,0.783497,0.0,0.0,0.0,0.0,-84199.0,1.0,Utah,0.26875
160,171357,09/30/2014,0.0,0.0,0.0,473.0,0.0,0.0,0.735052,9013.0,6625.0,89595.0,65857.0,177083.0,2.0,Kansas,0.0
161,234035,09/30/2014,1847.0,0.0,0.0,56472.0,0.03270647400481655,0.0,1.238116,0.0,0.0,0.0,0.0,-148922.0,1.0,Michigan,0.03270647400481655
162,392049,07/31/2014,0.0,0.0,0.0,4411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Pennsylvania,0.0
163,431328,12/31/2014,21.0,0.0,0.0,827.0,0.02539298669891173,0.0,0.537843,3022960.0,1625878.0,32864.0,10896.0,121224.0,1.0,South Dakota,0.02539298669891173
164,461300,12/31/2014,169.0,2.0,2.0,1281.0,0.13505074160811867,0.0,0.613201,1593788.0,977312.0,424288.0,243803.0,573865.0,2.0,Utah,0.13505074160811867
165,501307,12/31/2014,5800.0,0.0,0.0,8449.0,0.6864717718073144,0.0,1.46348,1720935.0,2518554.0,258538.0,150976.0,1498216.0,2.0,Washington,0.6864717718073144
166,131314,11/30/2014,31.0,0.0,0.0,1856.0,0.01670258620689655,0.0,0.632574,2506696.0,1585671.0,5786.0,3660.0,1392960.0,2.0,Idaho,0.01670258620689655
167,431314,12/31/2014,42.0,0.0,0.0,908.0,0.046255506607929514,0.0,0.723784,3835069.0,2775762.0,7473.0,5409.0,562580.0,2.0,South Dakota,0.046255506607929514
168,504011,12/31/2014,309.0,19.0,0.0,11358.0,0.028878323648529672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Washington,0.028878323648529672
169,264028,06/30/2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Missouri,0.0
170,101309,09/30/2014,221.0,162.0,0.0,2270.0,0.16872246696035242,0.0,0.35518,8243886.0,2928063.0,4061903.0,1442707.0,3561903.0,2.0,Florida,0.16872246696035242
171,21307,12/31/2014,4.0,0.0,0.0,566.0,0.007067137809187279,0.0,1.076119,131672.0,141695.0,110520.0,118933.0,663354.0,2.0,Alaska,0.007067137809187279
172,670059,06/30/2014,0.0,10.0,0.0,1001.0,0.00999000999000999,0.0,0.263642,722155.0,190390.0,536014.0,140992.0,422423.0,1.0,Texas,0.00999000999000999
174,74008,09/30/2014,8592.0,0.0,0.0,18937.0,0.4537149495696256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Connecticut,0.4537149495696256
175,34004,12/31/2014,12723.0,0.0,0.0,27929.0,0.4555479967059329,0.0,0.428678,0.0,0.0,0.0,0.0,-20910.0,1.0,Arizona,0.4555479967059329
176,34013,05/31/2015,0.0,26573.0,0.0,45411.0,0.58516658959283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Arizona,0.58516658959283
177,271310,06/30/2015,0.0,0.0,0.0,0.0,0.0,0.0,1.345723,631240.0,849474.0,0.0,0.0,173655.0,2.0,Montana,0.0
178,271326,12/31/2014,9.0,0.0,0.0,912.0,0.009868421052631578,0.0,0.88373,662696.0,585644.0,865910.0,738133.0,1740379.0,2.0,Montana,0.009868421052631578
179,31309,09/30/2014,513.0,0.0,0.0,2452.0,0.2092169657422512,0.0,0.832633,0.0,0.0,0.0,0.0,0.0,2.0,Arizona,0.2092169657422512
180,271321,12/31/2014,3718.0,0.0,0.0,8122.0,0.45776902240827383,0.0,1.04474,750269.0,783836.0,245268.0,29240.0,266524.0,2.0,Montana,0.45776902240827383
181,452043,05/31/2014,0.0,0.0,0.0,1272.0,0.0,0.0,0.448415,0.0,0.0,0.0,0.0,-13091.0,1.0,Texas,0.0
183,234025,09/30/2014,3664.0,0.0,0.0,53175.0,0.06890456041372825,0.0,1.069805,0.0,0.0,0.0,0.0,0.0,2.0,Michigan,0.06890456041372825
