,PRVDR_NUM,FY_END_DT,HMO,TOT_HOSP,LAB_DEL_DAYS,TOT_HOSP,MED_UTIL,SSI_PER,CST_TO_CHG,MED_CHG,MED_CST,CHAR_CHG,CHAR_CST,TOT_UNR_UNC,URBAN_RURAL,STATES,DSH_PAT_PER
94,241343,06/30/2020,0.0,5.0,1.0,338.0,0.01775147928994083,0.0,0.657465,482541.0,317254.0,7251.0,4849.0,241080.0,2.0,Minnesota,0.01775147928994083
96,281365,09/30/2020,0.0,30.0,0.0,850.0,0.03529411764705882,0.0,0.741039,1225460.0,908114.0,125354.0,96935.0,501473.0,2.0,Nebraska,0.03529411764705882
97,510047,03/31/2020,233.0,64.0,6.0,1294.0,0.23415765069551778,0.1092,0.314317,4339620.0,1364016.0,50649.0,15920.0,663951.0,2.0,West Virginia,0.34335765069551777
98,393307,06/30/2020,12347.0,1164.0,0.0,13670.0,0.9883686905632773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Pennsylvania,0.9883686905632773
100,670131,08/31/2020,0.0,0.0,0.0,659.0,0.0,0.0,0.547001,1566444.0,856846.0,3390072.0,1902042.0,2993936.0,1.0,Texas,0.0
101,510092,07/31/2020,93.0,22.0,0.0,1659.0,0.06931886678722121,0.0,0.262005,0.0,0.0,0.0,0.0,0.0,1.0,West Virginia,0.06931886678722121
102,113032,09/30/2020,165.0,1240.0,0.0,17480.0,0.08037757437070939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Georgia,0.08037757437070939
103,250123,09/30/2020,398.0,1086.0,69.0,5193.0,0.2990564221066821,0.0942,0.088555,79291717.0,7021678.0,56640045.0,5060236.0,5761244.0,1.0,Mississippi,0.3932564221066821
104,343027,09/30/2020,279.0,1076.0,0.0,17627.0,0.07687070970669994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,North Carolina,0.07687070970669994
105,423032,09/30/2020,183.0,0.0,0.0,9342.0,0.019588953114964676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,South Carolina,0.019588953114964676
106,423033,09/30/2020,90.0,0.0,0.0,17889.0,0.005031024652020795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,South Carolina,0.005031024652020795
107,443033,09/30/2020,162.0,0.0,0.0,9878.0,0.01640008098805426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Tennessee,0.01640008098805426
108,443036,09/30/2020,128.0,0.0,0.0,14304.0,0.008948545861297539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Tennessee,0.008948545861297539
109,14015,12/31/2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alabama,0.0
110,101307,09/30/2020,220.0,10.0,0.0,2821.0,0.0815313718539525,0.0,0.38931,738166.0,287375.0,611863.0,238204.0,1154551.0,2.0,Florida,0.0815313718539525
111,490129,02/01/2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Virginia,0.0
112,104082,10/31/2020,3498.0,0.0,0.0,8584.0,0.407502329916123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Florida,0.407502329916123
113,180154,06/30/2020,317.0,32.0,0.0,1097.0,0.31814038286235186,0.0,0.338042,5052284.0,1707884.0,0.0,0.0,303710.0,2.0,Kentucky,0.31814038286235186
115,363034,09/30/2020,4324.0,1399.0,0.0,20811.0,0.2749987987122195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Ohio,0.2749987987122195
116,223029,09/30/2020,1859.0,2280.0,0.0,27786.0,0.14895990786727129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Massachusetts,0.14895990786727129
117,271315,09/30/2020,0.0,5.0,0.0,26.0,0.19230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Montana,0.19230769230769232
118,320070,09/30/2020,0.0,98.0,0.0,264.0,0.3712121212121212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,New Mexico,0.3712121212121212
119,373034,09/30/2020,139.0,867.0,0.0,16585.0,0.06065722037986132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Oklahoma,0.06065722037986132
120,390314,06/30/2020,22.0,49.0,0.0,770.0,0.09220779220779221,0.0,0.169581,4280910.0,725961.0,0.0,0.0,323858.0,1.0,Pennsylvania,0.09220779220779221
122,450144,09/30/2020,140.0,114.0,130.0,1370.0,0.28029197080291973,0.0765,0.802582,6987624.0,5608141.0,5605040.0,4539816.0,8551612.0,2.0,Texas,0.35679197080291974
123,10034,09/30/2020,13.0,383.0,0.0,3425.0,0.11562043795620439,0.1089,0.53341,2737357.0,1460134.0,173115.0,119246.0,1059613.0,1.0,Alabama,0.22452043795620438
124,11300,09/30/2020,0.0,124.0,0.0,2028.0,0.0611439842209073,0.0,0.645906,1643704.0,1061678.0,39019.0,19199.0,956164.0,2.0,Alabama,0.0611439842209073
125,420072,09/30/2020,174.0,147.0,0.0,3039.0,0.10562685093780849,0.0786,0.348361,9211941.0,3209081.0,1337484.0,467934.0,2118608.0,2.0,South Carolina,0.1842268509378085
126,241372,09/30/2020,0.0,13.0,0.0,1027.0,0.012658227848101266,0.0,0.70328,311890.0,219346.0,44953.0,44953.0,380673.0,2.0,Minnesota,0.012658227848101266
127,670195,09/01/2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Texas,0.0
128,131309,09/30/2020,0.0,79.0,0.0,1304.0,0.06058282208588957,0.0,0.723613,2670252.0,1932229.0,54167.0,46913.0,1040692.0,2.0,Idaho,0.06058282208588957
129,301301,09/30/2020,0.0,9.0,0.0,3453.0,0.0026064291920069507,0.0,0.543743,3368472.0,1831583.0,518122.0,438726.0,2354467.0,2.0,New Hampshire,0.0026064291920069507
130,10040,09/30/2020,608.0,10107.0,244.0,56938.0,0.19247251396255577,0.0936,0.060655,295555185.0,17926900.0,126192577.0,8545775.0,14295929.0,1.0,Alabama,0.2860725139625558
131,83026,09/30/2020,743.0,10.0,0.0,13616.0,0.055302585193889545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Delaware,0.055302585193889545
132,673065,09/30/2020,354.0,0.0,0.0,16323.0,0.021687189854806103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Texas,0.021687189854806103
133,673066,09/30/2020,40.0,0.0,0.0,14603.0,0.002739163185646785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Texas,0.002739163185646785
134,160122,06/30/2020,124.0,616.0,0.0,2414.0,0.30654515327257664,0.0487,0.352445,19095043.0,6729952.0,1376512.0,913450.0,4387287.0,2.0,Iowa,0.35524515327257666
135,341327,09/30/2020,0.0,50.0,0.0,1746.0,0.0286368843069874,0.0,0.359464,4389675.0,1577930.0,572896.0,254056.0,3608603.0,2.0,North Carolina,0.0286368843069874
136,422006,09/30/2020,0.0,0.0,0.0,9119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,South Carolina,0.0
137,10055,09/30/2020,1550.0,7419.0,278.0,53713.0,0.17215571649321393,0.0683,0.081151,183305555.0,14875429.0,62029819.0,5172755.0,10266951.0,1.0,Alabama,0.24045571649321393
138,44021,12/31/2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Arkansas,0.0
139,131302,09/30/2020,0.0,105.0,0.0,2024.0,0.051877470355731224,0.0,0.582222,8035350.0,4678358.0,443045.0,319275.0,1538818.0,2.0,Idaho,0.051877470355731224
140,131315,09/30/2020,0.0,175.0,6.0,1364.0,0.13269794721407624,0.0,0.72111,2751072.0,1983826.0,157216.0,125987.0,963175.0,2.0,Idaho,0.13269794721407624
141,192015,08/31/2020,0.0,275.0,0.0,2275.0,0.12087912087912088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Louisiana,0.12087912087912088
142,241342,09/30/2020,0.0,138.0,8.0,1108.0,0.13176895306859207,0.0,0.73216,3454947.0,2529574.0,150063.0,143731.0,1277312.0,2.0,Minnesota,0.13176895306859207
143,340042,09/30/2020,951.0,6608.0,306.0,30983.0,0.25384888487234936,0.0946,0.275342,67663255.0,18630536.0,21234981.0,12980953.0,22807881.0,1.0,North Carolina,0.3484488848723494
144,342017,09/30/2020,0.0,0.0,0.0,8513.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,North Carolina,0.0
145,354004,09/30/2020,38.0,1843.0,0.0,30745.0,0.06118067978533095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,North Dakota,0.06118067978533095
146,440120,09/30/2020,6987.0,333.0,63.0,55561.0,0.1328809776641889,0.0698,0.11348,233269876.0,26471466.0,83143759.0,9436404.0,22054753.0,1.0,Tennessee,0.2026809776641889
147,441301,09/30/2020,0.0,43.0,0.0,935.0,0.045989304812834225,0.0,0.318922,5248805.0,1673959.0,1574335.0,487655.0,869264.0,2.0,Tennessee,0.045989304812834225
148,471300,09/30/2020,0.0,8.0,0.0,3663.0,0.002184002184002184,0.0,0.714328,2720219.0,1943129.0,124473.0,82139.0,1982262.0,2.0,Vermont,0.002184002184002184
149,450711,09/30/2020,12147.0,6104.0,525.0,67488.0,0.27821242294926507,0.3348,0.087219,500330167.0,43638297.0,307593678.0,26965165.0,30566673.0,1.0,Texas,0.6130124229492651
150,670180,08/31/2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Texas,0.0
151,670193,09/01/2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Texas,0.0
152,673050,09/30/2020,21.0,0.0,0.0,16565.0,0.001267733172351343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Texas,0.001267733172351343
153,53040,09/30/2020,2313.0,489.0,0.0,11456.0,0.24458798882681565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,California,0.24458798882681565
154,100260,09/30/2020,3386.0,3277.0,249.0,47635.0,0.14510339036422798,0.0341,0.074421,182941053.0,13614656.0,145362123.0,11070832.0,18760946.0,1.0,Florida,0.17920339036422797
155,101993,09/30/2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Florida,0.0
156,104078,10/31/2020,5046.0,0.0,0.0,13555.0,0.3722611582441903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Florida,0.3722611582441903
157,131324,09/30/2020,0.0,205.0,0.0,577.0,0.35528596187175043,0.0,0.898901,1799323.0,1617413.0,2648.0,2380.0,1552069.0,2.0,Idaho,0.35528596187175043
158,171361,09/30/2020,80.0,29.0,0.0,5723.0,0.019045954918748907,0.0,0.920876,1085194.0,999329.0,375974.0,362924.0,1079924.0,2.0,Kansas,0.019045954918748907
159,180027,09/30/2020,2733.0,175.0,94.0,14624.0,0.2052789934354486,0.0631,0.267875,62703150.0,16796606.0,1834637.0,553458.0,4797735.0,2.0,Kentucky,0.2683789934354486
160,262013,10/31/2020,22.0,974.0,0.0,18607.0,0.05352824205944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Missouri,0.05352824205944
161,360261,07/29/2020,0.0,0.0,0.0,0.0,0.0,0.0,0.241244,1478176.0,356601.0,0.0,0.0,151329.0,1.0,Ohio,0.0
162,440068,09/30/2020,70.0,1779.0,6.0,8968.0,0.20684656556645853,0.07,0.120004,81733669.0,9808367.0,30260780.0,3350672.0,7336415.0,2.0,Tennessee,0.27684656556645854
163,451303,09/30/2020,3.0,0.0,0.0,1684.0,0.0017814726840855108,0.0,0.418716,8745277.0,3661787.0,5142388.0,2017739.0,4161094.0,2.0,Texas,0.0017814726840855108
164,250072,09/30/2020,1593.0,8800.0,441.0,34195.0,0.3168299458985232,0.1747,0.08142,419554179.0,34160101.0,146579432.0,11914769.0,18118121.0,1.0,Mississippi,0.49152994589852317
165,340144,09/30/2020,1388.0,2494.0,176.0,12012.0,0.3378288378288378,0.0875,0.151777,60126090.0,9125758.0,14145809.0,2147805.0,4265897.0,1.0,North Carolina,0.4253288378288378
166,441305,09/30/2020,0.0,331.0,0.0,3732.0,0.08869239013933548,0.0,0.407499,6505511.0,2650989.0,677073.0,302765.0,2807151.0,1.0,Tennessee,0.08869239013933548
167,130002,09/30/2020,1679.0,5703.0,0.0,31387.0,0.2351929142638672,0.045,0.345692,145015760.0,50130788.0,30633464.0,12721916.0,35965152.0,1.0,Idaho,0.2801929142638672
168,131313,09/30/2020,0.0,15.0,0.0,476.0,0.031512605042016806,0.0,0.718311,2303486.0,1654619.0,176358.0,126680.0,1538818.0,2.0,Idaho,0.031512605042016806
169,471301,09/30/2020,0.0,674.0,0.0,4501.0,0.14974450122195068,0.0,0.423253,15128371.0,6403128.0,501705.0,438210.0,2501840.0,2.0,Vermont,0.14974450122195068
170,490033,09/30/2020,491.0,147.0,0.0,4711.0,0.13542772235194225,0.0522,0.455954,25613921.0,11678770.0,1739281.0,1048205.0,9684817.0,1.0,Virginia,0.18762772235194225
171,451309,09/30/2020,9.0,0.0,0.0,484.0,0.01859504132231405,0.0,1.675205,34103.0,57130.0,896306.0,1497582.0,2561867.0,2.0,Texas,0.01859504132231405
172,512003,10/31/2020,0.0,674.0,0.0,10248.0,0.06576893052302889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,West Virginia,0.06576893052302889
173,14014,09/30/2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alabama,0.0
174,31305,09/30/2020,0.0,206.0,0.0,595.0,0.346218487394958,0.0,160.26521,0.0,0.0,0.0,0.0,0.0,2.0,Arizona,0.346218487394958
175,40067,09/30/2020,204.0,498.0,0.0,3347.0,0.20974006573050494,0.0804,0.427829,6660905.0,2849728.0,429008.0,238309.0,1376971.0,2.0,Arkansas,0.29014006573050494
176,41307,09/30/2020,0.0,100.0,0.0,2922.0,0.034223134839151265,0.0,0.603144,1956263.0,1179908.0,657471.0,458535.0,986113.0,2.0,Arkansas,0.034223134839151265
177,50272,09/30/2020,7955.0,0.0,0.0,47172.0,0.16863817518867125,0.0667,0.140171,354756365.0,49726554.0,30189955.0,4406270.0,25293867.0,1.0,California,0.23533817518867123
178,110150,12/31/2019,797.0,242.0,38.0,3671.0,0.29338055025878507,0.0638,0.292515,5686772.0,1663466.0,1053252.0,348666.0,1059350.0,2.0,Georgia,0.35718055025878503
180,130006,09/30/2020,11302.0,22168.0,677.0,109372.0,0.3122097063233734,0.0444,0.379755,478433805.0,181687630.0,45255034.0,22218707.0,87885828.0,1.0,Idaho,0.3566097063233734
181,130071,09/30/2020,1222.0,2675.0,218.0,14724.0,0.2794756859549036,0.0577,0.333732,56433889.0,18833795.0,8634913.0,3790750.0,8841273.0,1.0,Idaho,0.33717568595490355
182,131304,09/30/2020,0.0,3.0,0.0,559.0,0.005366726296958855,0.0,1.206471,2105049.0,2539681.0,295.0,356.0,881945.0,2.0,Idaho,0.005366726296958855
183,131310,09/30/2020,0.0,616.0,0.0,2435.0,0.25297741273100616,0.0,0.770744,7505888.0,5785118.0,1913740.0,1572045.0,5209147.0,2.0,Idaho,0.25297741273100616
184,131311,09/30/2020,0.0,515.0,42.0,2432.0,0.22902960526315788,0.0,0.475197,13404044.0,6369561.0,2203443.0,1338108.0,5512181.0,2.0,Idaho,0.22902960526315788
185,131312,09/30/2020,0.0,218.0,9.0,1525.0,0.14885245901639343,0.0,0.533854,5810586.0,3102005.0,1782475.0,1270835.0,3110647.0,2.0,Idaho,0.14885245901639343
186,131319,09/30/2020,0.0,110.0,0.0,1794.0,0.06131549609810479,0.0,0.575703,8669246.0,4990911.0,294217.0,178816.0,1401926.0,2.0,Idaho,0.06131549609810479
187,131323,09/30/2020,0.0,323.0,24.0,2840.0,0.1221830985915493,0.0,0.525429,6763451.0,3553713.0,3015956.0,1980363.0,4361870.0,2.0,Idaho,0.1221830985915493
188,132001,09/30/2020,0.0,1052.0,0.0,9199.0,0.11436025654962496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Idaho,0.11436025654962496
189,260057,09/30/2020,519.0,232.0,15.0,6822.0,0.11228378774552918,0.0385,0.344229,13887965.0,4780640.0,283756.0,130667.0,4234875.0,1.0,Missouri,0.15078378774552917
190,271339,09/30/2020,0.0,293.0,0.0,1091.0,0.2685609532538955,0.0,56.030949,0.0,0.0,0.0,0.0,0.0,2.0,Montana,0.2685609532538955
191,340070,09/30/2020,1395.0,7064.0,373.0,40250.0,0.21942857142857142,0.0574,0.273778,91122221.0,24947259.0,36467895.0,10023251.0,20038656.0,1.0,North Carolina,0.2768285714285714
192,340129,09/30/2020,238.0,1738.0,46.0,14063.0,0.14378155443362015,0.0298,0.124709,40775825.0,5085112.0,18609180.0,2320235.0,4428470.0,1.0,North Carolina,0.17358155443362014
193,351307,09/30/2020,0.0,8.0,0.0,6281.0,0.001273682534628244,0.0,0.778359,1428595.0,1111960.0,20394.0,12665.0,104661.0,2.0,North Dakota,0.001273682534628244
194,351327,09/30/2020,0.0,37.0,0.0,2188.0,0.016910420475319928,0.0,0.73586,1115882.0,821133.0,10276.0,10276.0,187045.0,2.0,North Dakota,0.016910420475319928
195,380002,09/30/2020,0.0,6350.0,0.0,23755.0,0.2673121448116186,0.0688,0.271899,156030914.0,42424649.0,6483279.0,4092394.0,22980368.0,1.0,Oregon,0.33611214481161855
196,670128,09/30/2020,33.0,10.0,0.0,1940.0,0.02216494845360825,0.0,0.289679,3785728.0,1096646.0,8527641.0,3144963.0,4578767.0,1.0,Texas,0.02216494845360825
197,41311,09/30/2020,0.0,132.0,0.0,2104.0,0.06273764258555133,0.0,0.345205,7679086.0,2650859.0,971997.0,335538.0,881732.0,2.0,Arkansas,0.06273764258555133
