,PRVDR_NUM,FY_END_DT,HMO,TOT_HOSP,LAB_DEL_DAYS,TOT_HOSP,MED_UTIL,SSI_PER,CST_TO_CHG,MED_CHG,MED_CST,CHAR_CHG,CHAR_CST,TOT_UNR_UNC,URBAN_RURAL,STATES,DSH_PAT_PER
16,301310,09/30/2016,0.0,121.0,0.0,4330.0,0.0279445727482679,0.0,0.743239,8113885.0,6030556.0,1095151.0,813160.0,3845429.0,2.0,New Hampshire,0.0279445727482679
17,371312,09/30/2016,0.0,90.0,0.0,5991.0,0.015022533800701052,0.0,0.295511,11775086.0,3479667.0,2435741.0,719788.0,3100332.0,1.0,Oklahoma,0.015022533800701052
18,371333,09/30/2016,0.0,32.0,0.0,577.0,0.05545927209705372,0.0,0.657805,3195010.0,2101694.0,0.0,0.0,1130615.0,2.0,Oklahoma,0.05545927209705372
19,131315,09/30/2016,0.0,164.0,6.0,1718.0,0.0989522700814901,0.0,0.730189,1582990.0,1155882.0,378029.0,132087.0,682179.0,2.0,Idaho,0.0989522700814901
20,111326,09/30/2016,0.0,36.0,0.0,2934.0,0.012269938650306749,0.0,0.711061,2158526.0,1534844.0,57470.0,40036.0,1883873.0,2.0,Georgia,0.012269938650306749
21,441305,09/30/2016,245.0,0.0,0.0,3153.0,0.07770377418331748,0.0,0.410793,5690940.0,2337798.0,1134458.0,466028.0,857630.0,2.0,Tennessee,0.07770377418331748
22,11300,09/30/2016,0.0,42.0,0.0,2618.0,0.016042780748663103,0.0,0.709406,5266199.0,3735873.0,34547.0,24508.0,3572069.0,2.0,Alabama,0.016042780748663103
23,511306,09/30/2016,27.0,41.0,0.0,2868.0,0.023709902370990237,0.0,0.45309,18505879.0,8384829.0,426422.0,193208.0,923941.0,2.0,West Virginia,0.023709902370990237
24,514011,09/30/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West Virginia,0.0
25,201308,09/30/2016,0.0,1054.0,0.0,5904.0,0.17852303523035232,0.0,0.529545,11646773.0,6167490.0,717552.0,379059.0,2184010.0,2.0,Maine,0.17852303523035232
26,251331,09/30/2016,0.0,55.0,0.0,3080.0,0.017857142857142856,0.0,0.671724,1850844.0,1243256.0,0.0,0.0,1184975.0,2.0,Mississippi,0.017857142857142856
27,251337,09/30/2016,21.0,17.0,0.0,3870.0,0.009819121447028423,0.0,0.425645,2011486.0,856179.0,240459.0,102350.0,1246761.0,2.0,Mississippi,0.009819121447028423
28,111313,09/30/2016,48.0,144.0,0.0,3200.0,0.06,0.0,0.542554,2485703.0,1348628.0,460913.0,250070.0,1100459.0,2.0,Georgia,0.06
29,111333,09/30/2016,104.0,146.0,0.0,2344.0,0.10665529010238908,0.0,0.37138,4174453.0,1550308.0,931154.0,345440.0,1400618.0,2.0,Georgia,0.10665529010238908
30,471301,09/30/2016,0.0,819.0,20.0,6695.0,0.1253174010455564,0.0,0.391286,18130263.0,7094118.0,3343913.0,1272419.0,3874725.0,2.0,Vermont,0.1253174010455564
31,480001,09/30/2016,0.0,4481.0,0.0,22537.0,0.19882859298043218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Virgin Islands,0.19882859298043218
32,441314,09/30/2016,103.0,0.0,0.0,1885.0,0.054641909814323604,0.0,0.254008,11253135.0,2858386.0,183986.0,46734.0,2206848.0,2.0,Tennessee,0.054641909814323604
33,341303,09/30/2016,0.0,58.0,0.0,1035.0,0.05603864734299517,0.0,0.314353,8456716.0,2658394.0,2058016.0,579243.0,2495271.0,2.0,North Carolina,0.05603864734299517
34,341315,09/30/2016,0.0,1303.0,0.0,3918.0,0.3325676365492598,0.0,0.287171,0.0,0.0,0.0,0.0,-57703.0,2.0,North Carolina,0.3325676365492598
35,341319,09/30/2016,0.0,486.0,0.0,5438.0,0.0893710923133505,0.0,0.334297,19925372.0,6660992.0,3642663.0,1186326.0,6105504.0,2.0,North Carolina,0.0893710923133505
36,341320,09/30/2016,0.0,103.0,0.0,1936.0,0.05320247933884298,0.0,0.435173,3249754.0,1414205.0,158766.0,69091.0,842559.0,2.0,North Carolina,0.05320247933884298
37,341322,09/30/2016,0.0,101.0,0.0,5346.0,0.018892630003741116,0.0,0.277501,7257690.0,2014016.0,1713740.0,461707.0,1832915.0,2.0,North Carolina,0.018892630003741116
38,341323,09/30/2016,0.0,207.0,0.0,2148.0,0.09636871508379888,0.0,0.444131,3750477.0,1665703.0,766759.0,340541.0,2391833.0,2.0,North Carolina,0.09636871508379888
39,341326,09/30/2016,0.0,1507.0,209.0,6999.0,0.24517788255465067,0.0,0.313272,21762650.0,6817629.0,6533309.0,1943083.0,5626095.0,2.0,North Carolina,0.24517788255465067
40,341329,09/30/2016,0.0,769.0,0.0,4136.0,0.1859284332688588,0.0,0.398976,13777293.0,5496809.0,3157335.0,1259701.0,5727799.0,2.0,North Carolina,0.1859284332688588
41,421302,09/30/2016,6.0,3.0,0.0,1014.0,0.008875739644970414,0.0,0.682498,354913.0,242227.0,688503.0,232658.0,2252829.0,1.0,South Carolina,0.008875739644970414
42,421303,09/30/2016,103.0,81.0,0.0,1889.0,0.09740603493912123,0.0,0.385254,8152628.0,3140833.0,532542.0,205164.0,1604640.0,2.0,South Carolina,0.09740603493912123
43,341317,09/30/2016,37.0,59.0,0.0,2712.0,0.035398230088495575,0.0,0.61724,2678925.0,1653540.0,124331.0,76742.0,1539323.0,1.0,North Carolina,0.035398230088495575
44,341318,09/30/2016,0.0,1507.0,483.0,4938.0,0.40299716484406645,0.0,0.319525,21620871.0,6908409.0,9296864.0,1762046.0,3112560.0,2.0,North Carolina,0.40299716484406645
45,241353,07/31/2016,0.0,300.0,0.0,1804.0,0.1662971175166297,0.0,0.383816,13484623.0,5175614.0,1061939.0,407589.0,1203927.0,2.0,Minnesota,0.1662971175166297
47,364045,10/26/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ohio,0.0
48,291313,12/31/2015,0.0,271.0,0.0,1103.0,0.2456935630099728,0.0,0.284368,6569769.0,1868232.0,920412.0,261736.0,1519259.0,2.0,Nevada,0.2456935630099728
50,104073,10/31/2016,0.0,0.0,0.0,25790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Florida,0.0
51,351326,12/31/2016,0.0,4.0,0.0,2330.0,0.0017167381974248926,0.0,0.804543,411391.0,330982.0,63145.0,50803.0,130176.0,2.0,North Dakota,0.0017167381974248926
52,361309,10/31/2016,309.0,89.0,0.0,3308.0,0.12031438935912939,0.0,0.438819,9008701.0,3953189.0,460013.0,201863.0,1356570.0,2.0,Ohio,0.12031438935912939
53,131314,11/30/2016,0.0,12.0,0.0,1552.0,0.007731958762886598,0.0,0.575762,2108972.0,1214266.0,53099.0,30572.0,1155862.0,2.0,Idaho,0.007731958762886598
54,414003,09/30/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rhode Island,0.0
55,251306,12/31/2016,0.0,7.0,0.0,1301.0,0.005380476556495004,0.0,0.921805,256425.0,236374.0,10387.0,9575.0,718833.0,2.0,Mississippi,0.005380476556495004
56,64025,02/01/2016,0.0,0.0,0.0,286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Colorado,0.0
57,261339,03/10/2016,0.0,3.0,0.0,50.0,0.06,0.0,0.816036,269597.0,220001.0,0.0,0.0,139441.0,2.0,Missouri,0.06
58,461302,12/31/2016,12.0,265.0,7.0,2040.0,0.1392156862745098,0.0,0.578808,5046806.0,2921132.0,969640.0,433303.0,1754043.0,2.0,Utah,0.1392156862745098
59,14015,12/31/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alabama,0.0
60,110029,09/30/2016,18039.0,13579.0,708.0,155143.0,0.208362607400914,0.0588,0.224126,375236586.0,84100275.0,132807663.0,29765650.0,61060893.0,1.0,Georgia,0.267162607400914
61,51329,12/31/2016,1688.0,0.0,0.0,6479.0,0.26053403302978856,0.0,0.343874,63137622.0,21711387.0,1410511.0,485013.0,12936920.0,2.0,California,0.26053403302978856
62,14014,09/30/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alabama,0.0
63,361321,12/31/2016,169.0,36.0,0.0,2687.0,0.07629326386304429,0.0,0.422411,7072469.0,2987489.0,161653.0,67285.0,1072690.0,1.0,Ohio,0.07629326386304429
64,171302,09/30/2016,0.0,0.0,0.0,1111.0,0.0,0.0,0.633833,555742.0,352248.0,50965.0,32303.0,322997.0,2.0,Kansas,0.0
65,501325,12/31/2016,0.0,248.0,0.0,2371.0,0.10459721636440321,0.0,0.726862,8295139.0,6029421.0,492464.0,286258.0,2940893.0,2.0,Washington,0.10459721636440321
66,271325,12/31/2016,0.0,1002.0,0.0,4945.0,0.20262891809908998,0.0,0.624483,13855585.0,8652577.0,657688.0,407798.0,2218471.0,2.0,Montana,0.20262891809908998
67,41330,12/31/2016,0.0,42.0,0.0,4555.0,0.009220636663007684,0.0,0.674131,1088491.0,733786.0,106594.0,71858.0,801436.0,2.0,Arkansas,0.009220636663007684
68,511309,12/31/2016,0.0,13.0,0.0,2822.0,0.004606661941885188,0.0,0.517615,6562413.0,3396803.0,286856.0,148481.0,778737.0,2.0,West Virginia,0.004606661941885188
69,341304,09/30/2016,0.0,64.0,0.0,1375.0,0.04654545454545454,0.0,0.435707,4858320.0,2116804.0,1298642.0,461072.0,1985261.0,2.0,North Carolina,0.04654545454545454
70,51310,12/31/2016,0.0,189.0,0.0,6062.0,0.03117782909930716,0.0,0.370688,31559312.0,11698658.0,1367868.0,416923.0,7844870.0,2.0,California,0.03117782909930716
71,452043,12/31/2016,0.0,65.0,0.0,5063.0,0.012838238198696426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Texas,0.012838238198696426
72,363304,12/31/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ohio,0.0
73,263304,12/31/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Missouri,0.0
74,501312,12/31/2016,0.0,1188.0,50.0,4541.0,0.2726271746311385,0.0,0.431622,34017499.0,14682701.0,1080561.0,466394.0,4772854.0,2.0,Washington,0.2726271746311385
75,61301,12/31/2016,0.0,164.0,0.0,2381.0,0.06887862242755145,0.0,0.520864,6271083.0,3266381.0,462389.0,207914.0,2032122.0,2.0,Colorado,0.06887862242755145
76,451370,12/31/2016,0.0,25.0,0.0,4398.0,0.005684402000909504,0.0,0.352808,4491700.0,1584708.0,2261463.0,795728.0,2587814.0,2.0,Texas,0.005684402000909504
77,344031,12/31/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North Carolina,0.0
78,423300,12/31/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South Carolina,0.0
79,241306,12/31/2016,100.0,65.0,0.0,1854.0,0.0889967637540453,0.0,0.547652,7941950.0,4349425.0,9460.0,4485.0,1211946.0,2.0,Minnesota,0.0889967637540453
80,181301,12/31/2016,261.0,11.0,0.0,4611.0,0.05898937323790935,0.0,0.317426,18143435.0,5759198.0,226956.0,69658.0,1913322.0,2.0,Kentucky,0.05898937323790935
81,361303,12/31/2016,0.0,5.0,0.0,1937.0,0.002581311306143521,0.0,0.310027,7761586.0,2406301.0,424596.0,123793.0,1325684.0,1.0,Ohio,0.002581311306143521
82,371330,12/31/2016,0.0,79.0,0.0,1061.0,0.07445805843543826,0.0,0.225712,0.0,0.0,0.0,0.0,-125122.0,2.0,Oklahoma,0.07445805843543826
83,31314,12/31/2016,0.0,1866.0,0.0,5570.0,0.33500897666068225,0.0,0.444235,27912678.0,12399789.0,67168.0,29838.0,1268541.0,2.0,Arizona,0.33500897666068225
84,511300,12/31/2016,5.0,9.0,0.0,2291.0,0.006110868616324749,0.0,0.823975,7361964.0,6066074.0,2120238.0,828330.0,2787411.0,2.0,West Virginia,0.006110868616324749
85,241316,12/31/2016,93.0,16.0,0.0,955.0,0.11413612565445026,0.0,0.707296,625343.0,442303.0,9264.0,6552.0,176810.0,2.0,Minnesota,0.11413612565445026
86,361304,12/31/2016,32.0,26.0,0.0,2738.0,0.021183345507669833,0.0,0.288213,11269536.0,3248027.0,458038.0,116277.0,935109.0,2.0,Ohio,0.021183345507669833
87,361310,12/31/2016,147.0,21.0,0.0,2593.0,0.064789818742769,0.0,0.345087,11622933.0,4010923.0,884965.0,274392.0,1965244.0,2.0,Ohio,0.064789818742769
88,361329,12/31/2016,402.0,46.0,0.0,4413.0,0.10151824155903014,0.0,0.407925,13809538.0,5633256.0,7433775.0,569564.0,2943273.0,2.0,Ohio,0.10151824155903014
89,501327,12/31/2016,242.0,35.0,0.0,2405.0,0.11517671517671518,0.0,0.720232,6728028.0,4845741.0,41793.0,30101.0,199018.0,2.0,Washington,0.11517671517671518
90,341325,12/31/2016,0.0,483.0,42.0,4292.0,0.1223205964585275,0.0,0.379506,7194564.0,2730380.0,1134244.0,307659.0,1694345.0,2.0,North Carolina,0.1223205964585275
91,191324,12/31/2016,0.0,32.0,0.0,3783.0,0.0084588950568332,0.0,0.433739,18314016.0,7943503.0,3234678.0,1397359.0,2421724.0,2.0,Louisiana,0.0084588950568332
92,181320,12/31/2016,437.0,30.0,0.0,2826.0,0.16525123849964615,0.0,0.364322,10217740.0,3722547.0,24552.0,8945.0,1140600.0,2.0,Kentucky,0.16525123849964615
93,181327,12/31/2016,197.0,39.0,0.0,2679.0,0.08809257185516985,0.0,0.607938,5949939.0,3617194.0,0.0,0.0,1865143.0,2.0,Kentucky,0.08809257185516985
94,361314,12/31/2016,0.0,36.0,0.0,1662.0,0.021660649819494584,0.0,0.469482,12984943.0,6096197.0,5481870.0,2483078.0,6971938.0,2.0,Ohio,0.021660649819494584
95,361326,12/31/2016,299.0,86.0,0.0,4312.0,0.08928571428571429,0.0,0.350184,16437243.0,5756060.0,569972.0,199595.0,1030849.0,2.0,Ohio,0.08928571428571429
96,361300,12/31/2016,0.0,27.0,0.0,1278.0,0.02112676056338028,0.0,0.428563,4953396.0,2122842.0,2758964.0,-1091003.0,311993.0,2.0,Ohio,0.02112676056338028
97,51316,12/31/2016,351.0,240.0,0.0,4981.0,0.11865087331861073,0.0,0.417701,49248758.0,20571255.0,876558.0,366139.0,8691763.0,2.0,California,0.11865087331861073
98,454137,12/31/2015,0.0,0.0,0.0,545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Texas,0.0
100,10114,12/31/2016,0.0,6227.0,0.0,34047.0,0.1828942344406262,0.0847,0.162574,71557931.0,11633459.0,5417977.0,871113.0,8862501.0,1.0,Alabama,0.2675942344406262
101,61324,12/31/2016,0.0,377.0,0.0,3001.0,0.12562479173608798,0.0,0.746463,8531615.0,6368535.0,429243.0,286467.0,2602605.0,2.0,Colorado,0.12562479173608798
102,201311,12/31/2016,0.0,698.0,0.0,3688.0,0.18926247288503253,0.0,0.472988,0.0,0.0,2064621.0,976541.0,2189487.0,2.0,Maine,0.18926247288503253
103,453312,12/31/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Texas,0.0
104,194112,12/31/2015,0.0,117.0,0.0,816.0,0.14338235294117646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Louisiana,0.14338235294117646
106,232039,09/30/2016,0.0,29.0,0.0,4439.0,0.00653300292858752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Michigan,0.00653300292858752
107,251317,12/31/2016,5.0,56.0,0.0,3888.0,0.015689300411522635,0.0,0.486637,1339997.0,652092.0,213828.0,104057.0,1210090.0,1.0,Mississippi,0.015689300411522635
108,251302,12/31/2016,55.0,16.0,0.0,4744.0,0.01496627318718381,0.0,0.535797,3780955.0,2025824.0,213595.0,114444.0,1617266.0,2.0,Mississippi,0.01496627318718381
109,100034,12/31/2016,10254.0,5698.0,429.0,110641.0,0.14805542249256604,0.1932,0.166226,197878251.0,32892510.0,46130586.0,7657013.0,19469977.0,1.0,Florida,0.341255422492566
110,291306,12/31/2016,3.0,267.0,0.0,3667.0,0.07362967002999728,0.0,0.273163,18400990.0,5026470.0,1425380.0,389361.0,7876298.0,2.0,Nevada,0.07362967002999728
111,501332,12/31/2016,186.0,39.0,0.0,3843.0,0.0585480093676815,0.0,0.512277,14802169.0,7582811.0,1361931.0,620690.0,3339589.0,2.0,Washington,0.0585480093676815
112,41304,12/31/2016,0.0,24.0,0.0,1942.0,0.012358393408856848,0.0,0.565955,0.0,0.0,0.0,0.0,-23256.0,2.0,Arkansas,0.012358393408856848
113,13300,12/31/2016,0.0,59046.0,0.0,92126.0,0.6409265571065714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Alabama,0.6409265571065714
114,491306,12/31/2016,132.0,12.0,0.0,4060.0,0.035467980295566505,0.0,0.515048,3428253.0,1765715.0,383568.0,197555.0,2319596.0,2.0,Virginia,0.035467980295566505
115,521355,12/31/2016,307.0,158.0,0.0,4139.0,0.11234597728920029,0.0,0.394424,16424843.0,6478352.0,554038.0,218526.0,1780294.0,2.0,Wisconsin,0.11234597728920029
116,111323,12/31/2016,0.0,62.0,0.0,2699.0,0.02297147091515376,0.0,0.111326,11794264.0,1313008.0,838412.0,93337.0,578773.0,1.0,Georgia,0.02297147091515376
117,511303,12/31/2016,30.0,45.0,0.0,1833.0,0.04091653027823241,0.0,0.778273,4854136.0,3777843.0,906121.0,705209.0,1911628.0,2.0,West Virginia,0.04091653027823241
118,511311,12/31/2016,45.0,70.0,0.0,2385.0,0.04821802935010482,0.0,0.520766,14088182.0,7336646.0,400729.0,208686.0,2617669.0,2.0,West Virginia,0.04821802935010482
119,381313,12/31/2016,226.0,35.0,0.0,2273.0,0.11482622085349758,0.0,0.603879,15737981.0,9503836.0,409621.0,225066.0,4419622.0,2.0,Oregon,0.11482622085349758
120,264018,11/14/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Missouri,0.0
121,251323,12/31/2016,0.0,115.0,0.0,2945.0,0.03904923599320883,0.0,0.483271,3974324.0,1920676.0,3356642.0,1556267.0,2401099.0,2.0,Mississippi,0.03904923599320883
122,501336,12/31/2016,0.0,1664.0,0.0,4970.0,0.3348088531187123,0.0,0.446718,59658319.0,26650445.0,2575947.0,1150722.0,5755938.0,2.0,Washington,0.3348088531187123
123,491305,12/31/2016,167.0,25.0,0.0,5348.0,0.03590127150336574,0.0,0.398248,8742444.0,3481661.0,4210509.0,1676826.0,5994993.0,2.0,Virginia,0.03590127150336574
124,171356,09/30/2016,4.0,2.0,0.0,954.0,0.006289308176100629,0.0,0.691306,942441.0,651515.0,55348.0,30276.0,789246.0,2.0,Kansas,0.006289308176100629
125,171357,09/30/2016,0.0,0.0,0.0,874.0,0.0,0.0,0.53102,3213.0,1706.0,58340.0,30980.0,463343.0,2.0,Kansas,0.0
126,453308,12/31/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Texas,0.0
127,453309,12/31/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Texas,0.0
128,183300,12/31/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kentucky,0.0
129,363308,12/31/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ohio,0.0
130,453311,12/31/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Texas,0.0
131,304001,12/31/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,New Hampshire,0.0
132,344028,12/31/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North Carolina,0.0
133,670109,12/31/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Texas,0.0
134,333301,12/31/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,New York,0.0
135,143302,12/31/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Illinois,0.0
136,243303,12/31/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Minnesota,0.0
137,244016,12/31/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Minnesota,0.0
138,103303,12/31/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Florida,0.0
139,181308,02/28/2017,197.0,0.0,0.0,1654.0,0.11910519951632406,0.0,0.266404,12713993.0,3387059.0,0.0,0.0,596559.0,1.0,Kentucky,0.11910519951632406
140,223303,12/31/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Massachusetts,0.0
141,223304,12/31/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Massachusetts,0.0
142,232020,09/30/2016,65.0,161.0,0.0,6069.0,0.037238424781677375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Michigan,0.037238424781677375
143,501310,12/31/2016,134.0,242.0,16.0,2536.0,0.15457413249211358,0.0,0.653679,9796778.0,6403948.0,395798.0,258725.0,1255367.0,2.0,Washington,0.15457413249211358
144,191320,12/31/2016,0.0,6.0,0.0,754.0,0.007957559681697613,0.0,1.165802,0.0,0.0,0.0,0.0,-222629.0,2.0,Louisiana,0.007957559681697613
145,152027,10/31/2016,235.0,0.0,0.0,7215.0,0.03257103257103257,0.0,0.401695,0.0,0.0,0.0,0.0,-60348.0,1.0,Indiana,0.03257103257103257
146,362023,10/31/2016,919.0,705.0,0.0,10243.0,0.15854730059552866,0.0,0.168343,0.0,0.0,0.0,0.0,-6503.0,1.0,Ohio,0.15854730059552866
147,330387,12/31/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,New York,0.0
148,330409,12/31/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,New York,0.0
149,171328,09/30/2016,0.0,0.0,0.0,1988.0,0.0,0.0,1.400283,66605.0,93266.0,53895.0,73311.0,140868.0,2.0,Kansas,0.0
150,261306,10/31/2016,0.0,67.0,0.0,2995.0,0.022370617696160267,0.0,0.582052,1369284.0,796994.0,45502.0,26484.0,813487.0,2.0,Missouri,0.022370617696160267
151,281330,09/30/2016,0.0,0.0,0.0,976.0,0.0,0.0,1.363819,738638.0,1007369.0,1416.0,1931.0,830720.0,2.0,Nebraska,0.0
152,181302,09/30/2016,0.0,457.0,0.0,2065.0,0.22130750605326877,0.0,0.32642,14147126.0,4617905.0,293616.0,95843.0,584579.0,2.0,Kentucky,0.22130750605326877
153,171320,09/30/2016,0.0,2.0,0.0,995.0,0.0020100502512562816,0.0,0.501727,22879.0,11479.0,81349.0,40815.0,191146.0,2.0,Kansas,0.0020100502512562816
154,111319,03/31/2016,0.0,60.0,0.0,1095.0,0.0547945205479452,0.0,0.183624,2200241.0,404017.0,227645.0,41791.0,146756.0,2.0,Georgia,0.0547945205479452
157,181309,06/30/2017,0.0,2647.0,0.0,7251.0,0.36505309612467246,0.0,0.526346,11774886.0,6197664.0,382636.0,201399.0,330954.0,2.0,Kentucky,0.36505309612467246
158,451348,03/31/2017,0.0,0.0,0.0,807.0,0.0,0.0,0.606977,2309698.0,1401934.0,20316.0,12331.0,3948843.0,2.0,Texas,0.0
159,181318,03/31/2017,161.0,328.0,0.0,6809.0,0.07181671317374064,0.0,0.312339,13554761.0,4233680.0,339710.0,105257.0,2017555.0,2.0,Kentucky,0.07181671317374064
160,281319,09/30/2016,0.0,39.0,0.0,1394.0,0.027977044476327116,0.0,0.740905,2503282.0,1854694.0,201525.0,132321.0,568201.0,2.0,Nebraska,0.027977044476327116
161,141345,03/31/2017,0.0,141.0,0.0,2738.0,0.05149744338933528,0.0,0.466989,9617059.0,4491061.0,224203.0,94721.0,1445881.0,2.0,Illinois,0.05149744338933528
162,41308,06/30/2017,0.0,106.0,0.0,1213.0,0.08738664468260511,0.0,0.792203,1622733.0,1285534.0,175919.0,139364.0,929115.0,2.0,Arkansas,0.08738664468260511
163,371314,09/30/2016,0.0,66.0,0.0,2385.0,0.027672955974842768,0.0,1.092692,4433221.0,4844145.0,11170.0,12205.0,4611925.0,2.0,Oklahoma,0.027672955974842768
164,501319,12/31/2016,0.0,3493.0,0.0,5703.0,0.612484657197966,0.0,0.593556,9647929.0,5726586.0,190824.0,113265.0,1448337.0,2.0,Washington,0.612484657197966
165,111325,04/30/2017,11.0,73.0,0.0,3598.0,0.023346303501945526,0.0,0.615121,1798622.0,1106370.0,255728.0,157304.0,928846.0,2.0,Georgia,0.023346303501945526
166,451333,04/30/2017,0.0,0.0,0.0,1899.0,0.0,0.0,1.031445,2451613.0,2528704.0,18635.0,19221.0,2916881.0,1.0,Texas,0.0
