,PRVDR_NUM,FY_END_DT,HMO,TOT_HOSP,LAB_DEL_DAYS,TOT_HOSP,MED_UTIL,SSI_PER,CST_TO_CHG,MED_CHG,MED_CST,CHAR_CHG,CHAR_CST,TOT_UNR_UNC,URBAN_RURAL,STATES,DSH_PAT_PER
96,50660,09/30/2019,2479.0,2716.0,0.0,14710.0,0.3531611148878314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,California,0.3531611148878314
97,102028,06/30/2019,0.0,0.0,0.0,2530.0,0.0,0.0,0.301724,0.0,0.0,0.0,0.0,0.0,1.0,Florida,0.0
99,430082,06/01/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,South Dakota,0.0
100,360170,03/31/2019,62.0,278.0,0.0,1365.0,0.2490842490842491,0.0609,0.322567,1908163.0,615510.0,595921.0,238108.0,741687.0,1.0,Ohio,0.3099842490842491
102,673051,07/31/2019,0.0,441.0,0.0,5833.0,0.07560432024687125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Texas,0.07560432024687125
103,440193,07/31/2019,1311.0,0.0,78.0,10014.0,0.13870581186339126,0.0795,0.110473,82610401.0,9126219.0,32507307.0,3593037.0,8725981.0,1.0,Tennessee,0.21820581186339127
105,50784,03/14/2019,13.0,57.0,0.0,405.0,0.1728395061728395,0.1246,0.505931,5913358.0,2991751.0,0.0,0.0,41481.0,1.0,California,0.2974395061728395
107,443036,09/30/2019,0.0,321.0,0.0,14708.0,0.02182485722056024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Tennessee,0.02182485722056024
108,131318,09/30/2019,132.0,0.0,0.0,898.0,0.14699331848552338,0.0,0.660028,4718059.0,3114051.0,226590.0,185684.0,1945987.0,2.0,Idaho,0.14699331848552338
109,373034,09/30/2019,139.0,7.0,0.0,13956.0,0.010461450272284322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Oklahoma,0.010461450272284322
110,670127,06/30/2019,0.0,0.0,0.0,1854.0,0.0,0.0,0.344403,0.0,0.0,0.0,0.0,0.0,1.0,Texas,0.0
111,673050,09/30/2019,0.0,137.0,0.0,17942.0,0.007635715081930666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Texas,0.007635715081930666
112,110076,08/31/2019,1355.0,3448.0,209.0,13260.0,0.3779788838612368,0.09,0.264092,27376824.0,7230000.0,12510095.0,3350453.0,6078313.0,1.0,Georgia,0.46797888386123676
114,110226,08/31/2019,375.0,191.0,0.0,3023.0,0.18723122725769104,0.1395,0.17704,9502649.0,1682349.0,9372033.0,1659449.0,2666872.0,1.0,Georgia,0.32673122725769105
116,450192,08/21/2019,0.0,124.0,0.0,435.0,0.2850574712643678,0.0645,0.264678,3931827.0,1040668.0,2442724.0,646590.0,1036213.0,2.0,Texas,0.3495574712643678
117,673066,09/30/2019,0.0,53.0,0.0,13924.0,0.0038063774777362825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Texas,0.0038063774777362825
118,83026,09/30/2019,59.0,991.0,0.0,13002.0,0.08075680664513152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Delaware,0.08075680664513152
119,241373,09/30/2019,277.0,0.0,0.0,2548.0,0.108712715855573,0.0,0.525869,12771314.0,6716038.0,317931.0,225506.0,3088806.0,2.0,Minnesota,0.108712715855573
120,100099,08/31/2019,764.0,1414.0,0.0,11542.0,0.1887021313463871,0.0676,0.100601,51298184.0,5160649.0,18852438.0,1890773.0,5879985.0,1.0,Florida,0.25630213134638713
122,250079,07/31/2019,53.0,57.0,0.0,1378.0,0.07982583454281568,0.2011,0.529673,1240840.0,657239.0,18128.0,9602.0,456940.0,2.0,Mississippi,0.28092583454281567
123,252008,08/31/2019,0.0,0.0,0.0,2236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Mississippi,0.0
125,261306,10/31/2019,29.0,6.0,0.0,3450.0,0.010144927536231883,0.0,0.67941,1000800.0,679954.0,47883.0,37449.0,374498.0,2.0,Missouri,0.010144927536231883
126,450299,07/30/2019,72.0,474.0,0.0,6952.0,0.0785385500575374,0.0728,0.109228,50830325.0,5552095.0,29229954.0,3190238.0,6637996.0,1.0,Texas,0.1513385500575374
128,41307,09/30/2019,86.0,0.0,0.0,3095.0,0.02778675282714055,0.0,0.569663,2113258.0,1203845.0,540137.0,362914.0,929000.0,2.0,Arkansas,0.02778675282714055
129,471300,09/30/2019,21.0,0.0,0.0,3925.0,0.00535031847133758,0.0,0.681165,2788577.0,1899481.0,84482.0,56389.0,1819549.0,2.0,Vermont,0.00535031847133758
130,453314,09/30/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Texas,0.0
