,PRVDR_NUM,FY_END_DT,HMO,TOT_HOSP,LAB_DEL_DAYS,TOT_HOSP,MED_UTIL,SSI_PER,CST_TO_CHG,MED_CHG,MED_CST,CHAR_CHG,CHAR_CST,TOT_UNR_UNC,URBAN_RURAL,STATES,DSH_PAT_PER
26,10069,11/30/2017,70.0,0.0,0.0,912.0,0.07675438596491228,0.1358,0.195978,1254543.0,245863.0,90497.0,17735.0,170697.0,2.0,Alabama,0.21255438596491227
28,340027,06/30/2018,3571.0,321.0,26.0,19192.0,0.20414756148395163,0.1245,0.349408,39088388.0,13657795.0,3837255.0,1620655.0,9979311.0,2.0,North Carolina,0.32864756148395163
30,10022,05/31/2018,94.0,7.0,0.0,411.0,0.24574209245742093,0.0,0.140088,2419188.0,338899.0,0.0,0.0,221368.0,2.0,Alabama,0.24574209245742093
32,260176,06/30/2018,58.0,9.0,0.0,1748.0,0.03832951945080092,0.0454,0.217889,2841756.0,619187.0,0.0,0.0,362679.0,1.0,Missouri,0.08372951945080093
34,340060,06/30/2018,683.0,493.0,0.0,4982.0,0.2360497792051385,0.0764,0.361941,12449963.0,4506152.0,2643091.0,952102.0,1981458.0,1.0,North Carolina,0.3124497792051385
37,60130,06/30/2018,85.0,0.0,0.0,256.0,0.33203125,0.0,0.338437,6965752.0,2357468.0,534893.0,214206.0,4379800.0,1.0,Colorado,0.33203125
39,673058,06/25/2018,0.0,0.0,0.0,1120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Texas,0.0
41,110046,06/30/2018,107.0,389.0,0.0,2260.0,0.21946902654867256,0.0683,0.142422,4245734.0,604686.0,0.0,0.0,750515.0,1.0,Georgia,0.28776902654867254
44,340064,06/30/2018,1412.0,185.0,187.0,9237.0,0.1931362996643932,0.0752,0.266512,31784553.0,8470965.0,6623697.0,2546250.0,6646481.0,2.0,North Carolina,0.2683362996643932
46,390162,06/30/2018,1792.0,365.0,38.0,12601.0,0.17419252440282518,0.044,0.103697,95461164.0,9899036.0,2782417.0,288528.0,1993223.0,1.0,Pennsylvania,0.21819252440282516
48,390220,06/30/2018,226.0,370.0,0.0,5095.0,0.1169774288518155,0.0383,0.113513,32731826.0,3715488.0,317966.0,52508.0,1351851.0,1.0,Pennsylvania,0.1552774288518155
50,51994,07/01/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,California,0.0
51,170016,06/30/2018,1695.0,1673.0,85.0,20550.0,0.16802919708029196,0.068,0.196483,43321214.0,8511882.0,30591176.0,7312216.0,8604119.0,1.0,Kansas,0.23602919708029196
53,170110,06/30/2018,32.0,20.0,3.0,788.0,0.06979695431472081,0.0,0.88932,650089.0,578137.0,41445.0,36778.0,251706.0,2.0,Kansas,0.06979695431472081
55,230133,06/30/2018,179.0,654.0,0.0,3379.0,0.2465226398342705,0.0436,0.449994,15539708.0,6992775.0,457594.0,257089.0,3101243.0,2.0,Michigan,0.2901226398342705
57,390026,06/30/2018,752.0,2013.0,0.0,22499.0,0.12289435086003822,0.0707,0.06911,31352274.0,2166756.0,284823.0,28722.0,197148.0,1.0,Pennsylvania,0.19359435086003823
59,110236,06/30/2018,31.0,11.0,0.0,791.0,0.05309734513274336,0.12,0.283025,5145600.0,1456333.0,311000.0,88021.0,613428.0,1.0,Georgia,0.17309734513274336
61,140054,06/30/2018,1997.0,4519.0,67.0,16336.0,0.40297502448579825,0.0578,0.111231,115213014.0,12815259.0,19541246.0,2173592.0,2753748.0,2.0,Illinois,0.46077502448579827
64,453072,07/31/2018,0.0,129.0,0.0,5483.0,0.023527266095203357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Texas,0.023527266095203357
66,530025,06/30/2018,239.0,0.0,106.0,2416.0,0.1427980132450331,0.0166,0.38837,6753628.0,2622907.0,1230696.0,647442.0,2469119.0,2.0,Wyoming,0.1593980132450331
68,441314,09/30/2018,0.0,13.0,0.0,1750.0,0.0074285714285714285,0.0,0.341653,10307933.0,3521736.0,1824585.0,672792.0,5047074.0,2.0,Tennessee,0.0074285714285714285
69,673065,09/30/2018,0.0,244.0,0.0,15895.0,0.015350739226171752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Texas,0.015350739226171752
70,110091,06/30/2018,2239.0,7872.0,0.0,32483.0,0.31127051072868883,0.0563,0.182815,89719824.0,16402130.0,10897374.0,5392872.0,18205804.0,1.0,Georgia,0.36757051072868885
72,41323,09/30/2018,496.0,0.0,27.0,3868.0,0.13521199586349536,0.0,0.440409,8236425.0,3627396.0,401974.0,177033.0,1113017.0,2.0,Arkansas,0.13521199586349536
73,673050,09/30/2018,0.0,79.0,0.0,18283.0,0.004320953891593283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Texas,0.004320953891593283
74,673066,09/30/2018,0.0,32.0,0.0,8997.0,0.0035567411359342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Texas,0.0035567411359342
75,131315,09/30/2018,76.0,0.0,5.0,1735.0,0.04668587896253602,0.0,0.697656,1523302.0,1062741.0,271546.0,234388.0,935036.0,2.0,Idaho,0.04668587896253602
76,190164,07/31/2018,229.0,0.0,0.0,962.0,0.23804573804573806,0.0874,0.1086,2372804.0,257687.0,767653.0,83214.0,344399.0,2.0,Louisiana,0.32544573804573806
78,281339,09/30/2018,0.0,44.0,0.0,2991.0,0.014710799063858242,0.0,0.695717,1697025.0,1180649.0,178744.0,136574.0,856958.0,2.0,Nebraska,0.014710799063858242
79,301301,09/30/2018,16.0,0.0,0.0,3965.0,0.00403530895334174,0.0,0.504072,3809536.0,1920280.0,1406309.0,898776.0,1885705.0,2.0,New Hampshire,0.00403530895334174
80,241373,09/30/2018,245.0,0.0,0.0,2782.0,0.08806613946800863,0.0,0.521664,12465057.0,6502571.0,259132.0,192596.0,2718357.0,2.0,Minnesota,0.08806613946800863
81,451300,09/30/2018,1.0,27.0,0.0,1047.0,0.026743075453677174,0.0,1.056864,860004.0,908907.0,1275401.0,1331474.0,1437449.0,2.0,Texas,0.026743075453677174
82,451343,09/30/2018,10.0,58.0,0.0,1696.0,0.04009433962264151,0.0,0.734389,2277934.0,1672890.0,1783621.0,1312130.0,2642427.0,2.0,Texas,0.04009433962264151
83,451344,09/30/2018,0.0,2.0,0.0,900.0,0.0022222222222222222,0.0,1.025872,2176299.0,2232604.0,1250945.0,787183.0,2044276.0,2.0,Texas,0.0022222222222222222
84,670045,10/25/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.367775,8728769.0,3210223.0,87494.0,39132.0,3164154.0,1.0,Texas,0.0
85,471301,09/30/2018,823.0,0.0,19.0,5625.0,0.1496888888888889,0.0,0.418525,16531348.0,6918782.0,429303.0,337405.0,3674853.0,2.0,Vermont,0.1496888888888889
86,371316,09/30/2018,24.0,0.0,0.0,6708.0,0.0035778175313059034,0.0,1.205826,1846307.0,2226325.0,5722.0,6900.0,1078595.0,2.0,Oklahoma,0.0035778175313059034
87,673038,09/30/2018,0.0,0.0,0.0,9567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Texas,0.0
88,251313,09/30/2018,143.0,0.0,0.0,4172.0,0.03427612655800575,0.0,0.484735,6429572.0,3116639.0,1403735.0,680439.0,2033066.0,2.0,Mississippi,0.03427612655800575
89,251334,09/30/2018,44.0,0.0,0.0,2664.0,0.016516516516516516,0.0,0.669579,1454805.0,974107.0,61454.0,41106.0,1383635.0,2.0,Mississippi,0.016516516516516516
90,301310,09/30/2018,129.0,0.0,0.0,4625.0,0.027891891891891892,0.0,0.584492,10693048.0,6250001.0,1005187.0,892852.0,1709401.0,2.0,New Hampshire,0.027891891891891892
91,371312,09/30/2018,409.0,0.0,0.0,6083.0,0.06723656090744698,0.0,0.23962,12698732.0,3042870.0,11573614.0,2903316.0,4472727.0,1.0,Oklahoma,0.06723656090744698
92,450746,09/30/2018,0.0,10.0,0.0,240.0,0.041666666666666664,0.2053,0.232011,815685.0,189248.0,762570.0,174520.0,221848.0,2.0,Texas,0.24696666666666667
93,451314,09/30/2018,0.0,3.0,0.0,849.0,0.0035335689045936395,0.0,0.783143,1214251.0,950932.0,1949462.0,1526459.0,2307529.0,2.0,Texas,0.0035335689045936395
94,380005,09/30/2018,444.0,0.0,0.0,1624.0,0.2733990147783251,0.0504,0.345019,10771677.0,3716433.0,582834.0,410461.0,606094.0,1.0,Oregon,0.3237990147783251
96,650001,09/30/2018,8459.0,0.0,0.0,36410.0,0.2323262839879154,0.0,0.719201,0.0,0.0,0.0,0.0,12062115.0,2.0,Guam,0.2323262839879154
97,11302,09/30/2018,68.0,0.0,0.0,2825.0,0.024070796460176992,0.0,0.320291,0.0,0.0,82732.0,42256.0,848550.0,2.0,Alabama,0.024070796460176992
98,241320,09/30/2018,376.0,0.0,0.0,3019.0,0.12454455117588606,0.0,0.508066,14380299.0,7306141.0,621358.0,474036.0,3677542.0,2.0,Minnesota,0.12454455117588606
99,301302,09/30/2018,153.0,0.0,0.0,5697.0,0.026856240126382307,0.0,0.44162,17196284.0,7594223.0,835823.0,460059.0,5695355.0,2.0,New Hampshire,0.026856240126382307
100,301306,09/30/2018,18.0,0.0,0.0,4428.0,0.0040650406504065045,0.0,0.451029,0.0,0.0,0.0,0.0,1598773.0,2.0,New Hampshire,0.0040650406504065045
101,341304,09/30/2018,73.0,0.0,0.0,1393.0,0.0524048815506102,0.0,0.444404,4868120.0,2163412.0,50351.0,31863.0,2872626.0,2.0,North Carolina,0.0524048815506102
102,341318,09/30/2018,1049.0,0.0,72.0,5754.0,0.1948209940910671,0.0,0.342405,17818589.0,6101174.0,161968.0,102182.0,5931781.0,2.0,North Carolina,0.1948209940910671
103,341324,09/30/2018,685.0,0.0,0.0,2815.0,0.2433392539964476,0.0,0.342679,12094767.0,4144623.0,394821.0,167922.0,5598934.0,1.0,North Carolina,0.2433392539964476
104,414000,09/30/2018,356.0,19284.0,0.0,48428.0,0.4055505079705955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Rhode Island,0.4055505079705955
105,11300,09/30/2018,113.0,0.0,0.0,2168.0,0.05212177121771218,0.0,0.673282,1461967.0,984316.0,37738.0,19990.0,1077649.0,2.0,Alabama,0.05212177121771218
106,41327,09/30/2018,145.0,0.0,37.0,2442.0,0.07452907452907453,0.0,0.485698,4328418.0,2102304.0,532010.0,258396.0,1460943.0,2.0,Arkansas,0.07452907452907453
107,102012,03/31/2018,0.0,0.0,0.0,2591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Florida,0.0
110,103026,09/30/2018,633.0,621.0,0.0,15034.0,0.08341093521351603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Florida,0.08341093521351603
111,103027,09/30/2018,517.0,517.0,0.0,6312.0,0.1638149556400507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Florida,0.1638149556400507
112,191318,09/30/2018,79.0,0.0,0.0,4101.0,0.019263594245306024,0.0,0.298876,15350394.0,4587864.0,0.0,0.0,2132439.0,2.0,Louisiana,0.019263594245306024
113,221300,09/30/2018,434.0,0.0,0.0,5541.0,0.07832521205558564,0.0,0.504135,17034508.0,8587692.0,9721626.0,5800201.0,7095553.0,2.0,Massachusetts,0.07832521205558564
114,221303,09/30/2018,90.0,82.0,0.0,3721.0,0.04622413329750067,0.0,0.362163,17108057.0,6195905.0,562798.0,203825.0,1224564.0,1.0,Massachusetts,0.04622413329750067
115,251304,09/30/2018,22.0,0.0,0.0,4542.0,0.0048436811977102595,0.0,0.743374,1471460.0,1093845.0,0.0,0.0,1064272.0,2.0,Mississippi,0.0048436811977102595
116,480001,09/30/2018,2567.0,0.0,0.0,12391.0,0.20716649180857075,0.0,0.603362,32543517.0,19635522.0,1702192.0,1027038.0,20953022.0,2.0,Virgin Islands,0.20716649180857075
117,480002,09/30/2018,3132.0,0.0,0.0,12327.0,0.25407641761985883,0.0,0.546267,32099714.0,17535014.0,616254.0,336639.0,28713880.0,2.0,Virgin Islands,0.25407641761985883
118,521348,09/30/2018,134.0,169.0,0.0,3581.0,0.08461323652611002,0.0,0.509894,12737123.0,6494583.0,2199676.0,1660639.0,5204282.0,2.0,Wisconsin,0.08461323652611002
119,14014,09/30/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alabama,0.0
120,131318,09/30/2018,135.0,0.0,0.0,1028.0,0.13132295719844359,0.0,0.659158,3401043.0,2241825.0,425573.0,316749.0,1361949.0,2.0,Idaho,0.13132295719844359
121,201302,09/30/2018,490.0,0.0,0.0,7158.0,0.06845487566359318,0.0,0.5721,9657806.0,5525231.0,2627999.0,1636649.0,4995319.0,2.0,Maine,0.06845487566359318
122,111326,09/30/2018,76.0,0.0,0.0,2371.0,0.03205398566005905,0.0,0.780217,2011952.0,1569759.0,514364.0,401316.0,2106137.0,1.0,Georgia,0.03205398566005905
123,371314,09/30/2018,131.0,0.0,0.0,5989.0,0.021873434630155286,0.0,1.024007,4784286.0,4899142.0,305547.0,304475.0,2926418.0,2.0,Oklahoma,0.021873434630155286
124,111313,09/30/2018,55.0,7.0,0.0,3540.0,0.01751412429378531,0.0,0.512266,2197907.0,1125913.0,606464.0,355113.0,1252356.0,2.0,Georgia,0.01751412429378531
125,113029,09/30/2018,0.0,0.0,0.0,15525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Georgia,0.0
126,201300,09/30/2018,82.0,0.0,0.0,3711.0,0.022096469954190245,0.0,0.668549,5334563.0,3566417.0,753895.0,532001.0,1855241.0,2.0,Maine,0.022096469954190245
127,220162,09/30/2018,509.0,458.0,0.0,10434.0,0.09267778416714587,0.0,0.278046,0.0,0.0,0.0,0.0,0.0,1.0,Massachusetts,0.09267778416714587
128,341303,09/30/2018,21.0,0.0,0.0,721.0,0.02912621359223301,0.0,0.277093,6819901.0,1889747.0,2702145.0,1061381.0,3092545.0,2.0,North Carolina,0.02912621359223301
129,342019,10/19/2018,160.0,0.0,0.0,3099.0,0.05162955792191029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,North Carolina,0.05162955792191029
130,511306,09/30/2018,7.0,61.0,0.0,2865.0,0.0237347294938918,0.0,0.39366,23640837.0,9306452.0,478427.0,188338.0,1314853.0,2.0,West Virginia,0.0237347294938918
131,511320,09/30/2018,7.0,145.0,0.0,2897.0,0.05246807041767346,0.0,0.328326,15912143.0,5224370.0,232548.0,76352.0,1359482.0,2.0,West Virginia,0.05246807041767346
132,201312,09/30/2018,890.0,0.0,0.0,6167.0,0.14431652343116588,0.0,0.590899,25698987.0,15185506.0,3991728.0,2522587.0,5723392.0,2.0,Maine,0.14431652343116588
133,201315,09/30/2018,833.0,0.0,7.0,4531.0,0.1853895387331715,0.0,0.599316,16445671.0,9856154.0,1557628.0,1047110.0,1588363.0,2.0,Maine,0.1853895387331715
134,241350,09/30/2018,115.0,133.0,0.0,2626.0,0.09444021325209444,0.0,0.563964,12031555.0,6785364.0,159097.0,125589.0,2024008.0,1.0,Minnesota,0.09444021325209444
135,343025,09/30/2018,2133.0,848.0,0.0,19834.0,0.1502974689926389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,North Carolina,0.1502974689926389
136,341319,09/30/2018,391.0,0.0,0.0,5591.0,0.06993382221427294,0.0,0.304274,15631147.0,4756152.0,6222067.0,3066111.0,6655043.0,2.0,North Carolina,0.06993382221427294
137,341322,09/30/2018,88.0,0.0,0.0,4482.0,0.01963409192324855,0.0,0.30103,9668105.0,2910390.0,863845.0,260043.0,2544927.0,2.0,North Carolina,0.01963409192324855
138,341323,09/30/2018,108.0,0.0,0.0,1542.0,0.07003891050583658,0.0,0.464743,3350227.0,1556995.0,926076.0,430387.0,2435462.0,2.0,North Carolina,0.07003891050583658
139,341326,09/30/2018,297.0,0.0,0.0,5034.0,0.05899880810488677,0.0,0.27254,17964211.0,4895966.0,8612228.0,4006556.0,8247394.0,2.0,North Carolina,0.05899880810488677
140,341329,09/30/2018,308.0,0.0,0.0,4349.0,0.07082087836284204,0.0,0.317059,14475905.0,4589716.0,4227325.0,2283658.0,5637281.0,2.0,North Carolina,0.07082087836284204
141,301308,09/30/2018,201.0,128.0,0.0,3403.0,0.09667940052894505,0.0,0.559966,8922781.0,4996454.0,1973666.0,1310888.0,3439329.0,2.0,New Hampshire,0.09667940052894505
142,341315,09/30/2018,999.0,0.0,80.0,4066.0,0.26537137235612396,0.0,0.356403,18219708.0,6493559.0,9660210.0,4687828.0,8955421.0,2.0,North Carolina,0.26537137235612396
143,341316,09/30/2018,13.0,0.0,0.0,2760.0,0.004710144927536232,0.0,0.510167,968542.0,494118.0,580426.0,340282.0,1389546.0,2.0,North Carolina,0.004710144927536232
144,421303,09/30/2018,88.0,103.0,0.0,3669.0,0.05205778141182884,0.0,0.39254,1570821.0,616610.0,9889.0,3882.0,677392.0,2.0,South Carolina,0.05205778141182884
145,514011,09/30/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West Virginia,0.0
146,331302,09/30/2018,55.0,55.0,0.0,4513.0,0.02437403057832927,0.0,0.488395,9653338.0,4714642.0,1085043.0,508167.0,2918679.0,2.0,New York,0.02437403057832927
147,471305,09/30/2018,743.0,0.0,0.0,5262.0,0.1412010642341315,0.0,0.58759,12603380.0,7405620.0,296427.0,241762.0,2274327.0,2.0,Vermont,0.1412010642341315
148,190167,09/30/2018,25.0,0.0,0.0,2052.0,0.012183235867446393,0.1768,0.108003,480972.0,51946.0,1034318.0,111709.0,294629.0,2.0,Louisiana,0.18898323586744642
150,201308,09/30/2018,865.0,0.0,0.0,5502.0,0.15721555797891676,0.0,0.536421,11292834.0,6057713.0,1419374.0,742900.0,2650451.0,2.0,Maine,0.15721555797891676
151,201309,09/30/2018,631.0,0.0,0.0,4557.0,0.13846829054202325,0.0,0.524924,0.0,0.0,2671971.0,1240889.0,2535277.0,2.0,Maine,0.13846829054202325
152,301307,09/30/2018,151.0,0.0,0.0,4951.0,0.030498889113310442,0.0,0.565595,0.0,0.0,747575.0,537729.0,3251258.0,2.0,New Hampshire,0.030498889113310442
153,453314,09/30/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Texas,0.0
154,510077,09/30/2018,433.0,0.0,0.0,1502.0,0.28828229027962715,0.1482,0.252791,25674116.0,6490185.0,1143055.0,288954.0,4099006.0,2.0,West Virginia,0.43648229027962715
155,521320,09/30/2018,167.0,0.0,0.0,3848.0,0.0433991683991684,0.0,0.490498,15141049.0,7426654.0,820918.0,404220.0,4393384.0,2.0,Wisconsin,0.0433991683991684
156,131301,12/31/2018,12.0,0.0,0.0,1013.0,0.011846001974333662,0.0,0.827935,3339969.0,2765277.0,50838.0,43499.0,508237.0,2.0,Idaho,0.011846001974333662
157,450176,12/31/2017,1978.0,1532.0,140.0,10381.0,0.3516038917252673,0.3865,0.139619,26788045.0,3740120.0,0.0,0.0,1562371.0,1.0,Texas,0.7381038917252674
159,41317,12/31/2018,24.0,0.0,0.0,718.0,0.033426183844011144,0.0,0.57539,1594747.0,917601.0,177875.0,102347.0,661478.0,2.0,Arkansas,0.033426183844011144
160,43034,10/31/2018,125.0,0.0,0.0,2361.0,0.0529436679373147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Arkansas,0.0529436679373147
161,251337,09/30/2018,10.0,36.0,0.0,3867.0,0.011895526247737265,0.0,0.398862,2984050.0,1190224.0,295606.0,117906.0,2299624.0,2.0,Mississippi,0.011895526247737265
162,63034,10/31/2018,1251.0,51.0,0.0,4640.0,0.2806034482758621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Colorado,0.2806034482758621
163,181321,10/31/2018,104.0,301.0,0.0,3127.0,0.12951710905020786,0.0,0.427473,7974026.0,3408681.0,134281.0,57402.0,461705.0,2.0,Kentucky,0.12951710905020786
164,364058,12/31/2017,0.0,195.0,0.0,3036.0,0.06422924901185771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Ohio,0.06422924901185771
166,54154,12/31/2018,2872.0,0.0,0.0,26907.0,0.1067380235626417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,California,0.1067380235626417
167,233027,10/31/2018,1911.0,5159.0,0.0,19672.0,0.3593940626270842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Michigan,0.3593940626270842
168,414003,09/30/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rhode Island,0.0
169,341317,09/30/2018,62.0,0.0,0.0,2516.0,0.0246422893481717,0.0,0.43228,2839342.0,1227391.0,0.0,0.0,510492.0,1.0,North Carolina,0.0246422893481717
170,171384,12/31/2018,367.0,515.0,37.0,7456.0,0.12325643776824034,0.0,0.419034,12058955.0,5053112.0,3159917.0,1716016.0,5896362.0,2.0,Kansas,0.12325643776824034
171,673040,12/31/2018,0.0,236.0,0.0,10100.0,0.023366336633663366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Texas,0.023366336633663366
172,222047,09/30/2018,297.0,0.0,0.0,17063.0,0.017406083338217197,0.0,0.371007,0.0,0.0,0.0,0.0,-2837.0,1.0,Massachusetts,0.017406083338217197
173,320057,09/30/2018,15.0,0.0,0.0,86.0,0.1744186046511628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,New Mexico,0.1744186046511628
174,370173,09/30/2018,926.0,0.0,0.0,2503.0,0.36995605273671595,0.0068,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Oklahoma,0.3767560527367159
175,271325,12/31/2018,868.0,0.0,0.0,4279.0,0.20285113344239308,0.0,0.673427,13825731.0,9310621.0,647225.0,616030.0,2530132.0,2.0,Montana,0.20285113344239308
176,381320,12/31/2018,179.0,478.0,110.0,5580.0,0.13745519713261647,0.0,0.400057,38906333.0,15564751.0,2439688.0,2106741.0,3492226.0,2.0,Oregon,0.13745519713261647
177,320062,09/30/2018,463.0,0.0,0.0,1175.0,0.39404255319148934,0.3281,0.0,0.0,0.0,0.0,0.0,0.0,2.0,New Mexico,0.7221425531914893
178,452111,11/30/2018,0.0,0.0,0.0,2764.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Texas,0.0
179,320060,09/30/2018,1070.0,0.0,0.0,2164.0,0.4944547134935305,0.2874,0.0,0.0,0.0,0.0,0.0,0.0,2.0,New Mexico,0.7818547134935305
180,13032,12/31/2018,0.0,60.0,0.0,13833.0,0.004337453914552158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Alabama,0.004337453914552158
181,33025,12/31/2018,146.0,1235.0,0.0,13580.0,0.10169366715758468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Arizona,0.10169366715758468
182,213028,12/31/2018,132.0,513.0,0.0,20745.0,0.03109182935647144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Maryland,0.03109182935647144
183,223030,12/31/2018,206.0,687.0,0.0,17287.0,0.051657314745184243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Massachusetts,0.051657314745184243
184,313029,12/31/2018,204.0,631.0,0.0,32902.0,0.025378396450063827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,New Jersey,0.025378396450063827
185,453059,12/31/2018,0.0,61.0,0.0,7817.0,0.007803505181015735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Texas,0.007803505181015735
186,282003,06/30/2018,0.0,0.0,0.0,3744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Nebraska,0.0
188,453042,12/31/2018,0.0,256.0,0.0,15969.0,0.016031060179097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Texas,0.016031060179097
189,501305,12/31/2018,1751.0,119.0,0.0,5347.0,0.3497288198990088,0.0,0.801795,6964261.0,5583910.0,65256.0,42217.0,1893573.0,2.0,Washington,0.3497288198990088
190,14015,12/31/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alabama,0.0
191,61325,12/31/2018,72.0,65.0,0.0,1466.0,0.09345156889495225,0.0,0.907084,3367392.0,3054507.0,89956.0,88371.0,1088925.0,2.0,Colorado,0.09345156889495225
192,103034,12/31/2018,111.0,389.0,0.0,21517.0,0.02323744016359158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Florida,0.02323744016359158
193,103042,12/31/2018,10.0,230.0,0.0,24625.0,0.009746192893401015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Florida,0.009746192893401015
194,400010,09/30/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Puerto Rico,0.0
195,24001,12/31/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alaska,0.0
196,222007,09/30/2018,175684.0,0.0,0.0,218924.0,0.8024885348340063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Massachusetts,0.8024885348340063
