,PRVDR_NUM,FY_END_DT,HMO,TOT_HOSP,LAB_DEL_DAYS,TOT_HOSP,MED_UTIL,SSI_PER,CST_TO_CHG,MED_CHG,MED_CST,CHAR_CHG,CHAR_CST,TOT_UNR_UNC,URBAN_RURAL,STATES,DSH_PAT_PER
0,44017,06/30/2011,2359.0,0.0,0.0,5070.0,0.4652859960552268,0.0,0.441042,0.0,0.0,0.0,0.0,0.0,1.0,Arkansas,0.4652859960552268
1,193070,06/30/2011,158.0,0.0,0.0,1162.0,0.1359724612736661,0.0,0.294707,0.0,0.0,0.0,0.0,-115429.0,1.0,Louisiana,0.1359724612736661
2,492007,05/31/2011,0.0,0.0,0.0,8644.0,0.0,0.0,0.388128,0.0,0.0,650644.0,252533.0,299913.0,1.0,Virginia,0.0
3,72006,06/30/2011,28366.0,0.0,0.0,39160.0,0.7243615934627171,0.0,216.13325,0.0,0.0,0.0,0.0,0.0,1.0,Connecticut,0.7243615934627171
4,74012,06/30/2011,580.0,0.0,0.0,21669.0,0.02676634823942037,0.0,9.348555,0.0,0.0,0.0,0.0,0.0,1.0,Connecticut,0.02676634823942037
5,74011,06/30/2011,255.0,0.0,0.0,9504.0,0.02683080808080808,0.0,13.916461,0.0,0.0,0.0,0.0,0.0,1.0,Connecticut,0.02683080808080808
6,520195,06/30/2011,217.0,0.0,0.0,3626.0,0.059845559845559844,0.0,0.963255,2157333.0,2078062.0,28646.0,27593.0,1308499.0,1.0,Wisconsin,0.059845559845559844
7,362015,06/30/2011,2775.0,0.0,0.0,17092.0,0.1623566580856541,0.0,0.410323,0.0,0.0,0.0,0.0,-34607.0,1.0,Ohio,0.1623566580856541
8,184002,06/30/2011,1578.0,0.0,0.0,36001.0,0.043832115774561815,0.0,0.99688,0.0,0.0,0.0,0.0,-268519.0,1.0,Kentucky,0.043832115774561815
9,102027,07/31/2011,38.0,21.0,0.0,8127.0,0.007259751445797958,0.0,0.365449,0.0,0.0,0.0,0.0,-46398.0,1.0,Florida,0.007259751445797958
10,10055,06/30/2011,6441.0,0.0,0.0,54369.0,0.11846824477183689,0.0914,0.13945,74434213.0,10379851.0,6553144.0,913836.0,2297435.0,1.0,Alabama,0.20986824477183688
11,453041,05/31/2011,0.0,86.0,0.0,12063.0,0.007129238166293625,0.0,0.562066,0.0,0.0,0.0,0.0,-25499.0,1.0,Texas,0.007129238166293625
12,490012,06/30/2011,1721.0,0.0,0.0,9773.0,0.1760974112350353,0.204,0.255069,17844952.0,4551694.0,5069293.0,1275753.0,2390209.0,2.0,Virginia,0.38009741123503527
13,493032,05/31/2011,653.0,164.0,0.0,12779.0,0.0639330151029032,0.0,0.518219,0.0,0.0,0.0,0.0,-14178.0,1.0,Virginia,0.0639330151029032
14,10104,06/30/2011,12259.0,0.0,0.0,74753.0,0.1639934183243482,0.0701,0.133138,96361634.0,12829404.0,26571194.0,3358462.0,6034265.0,1.0,Alabama,0.23409341832434818
15,440057,06/30/2011,0.0,710.0,0.0,7773.0,0.09134182426347613,0.1851,0.387483,12637464.0,4896802.0,285096.0,110470.0,1855859.0,2.0,Tennessee,0.27644182426347613
16,440063,06/30/2011,31663.0,0.0,275.0,150654.0,0.21199569875343502,0.1002,0.189391,227468849.0,43080553.0,45123440.0,8341076.0,18660788.0,1.0,Tennessee,0.312195698753435
17,440070,06/30/2011,0.0,202.0,0.0,3700.0,0.05459459459459459,0.0,0.478917,2765438.0,1324415.0,73353.0,33105.0,652249.0,2.0,Tennessee,0.05459459459459459
18,440084,06/30/2011,0.0,1679.0,103.0,11887.0,0.14991166820896779,0.1053,0.295816,22741226.0,6727219.0,1963808.0,538508.0,631773.0,2.0,Tennessee,0.2552116682089678
19,440109,06/30/2011,2118.0,0.0,0.0,7918.0,0.26749179085627683,0.1235,0.336934,19734645.0,6649273.0,1759317.0,592774.0,4221188.0,2.0,Tennessee,0.39099179085627683
20,440162,05/31/2011,0.0,0.0,0.0,0.0,0.0,0.0,0.510751,0.0,0.0,0.0,0.0,-34596.0,1.0,Tennessee,0.0
21,440186,06/30/2011,564.0,19.0,11.0,3165.0,0.1876777251184834,0.2177,0.278557,11346344.0,3160604.0,708927.0,197477.0,1256688.0,1.0,Tennessee,0.4053777251184834
22,441300,06/30/2011,4.0,0.0,0.0,1158.0,0.0034542314335060447,0.0,0.532936,0.0,0.0,0.0,0.0,-143421.0,2.0,Tennessee,0.0034542314335060447
23,110165,06/30/2011,12535.0,12477.0,0.0,73013.0,0.342569131524523,0.1146,0.274076,177764986.0,48721116.0,22282508.0,6054864.0,9418003.0,1.0,Georgia,0.457169131524523
