,PRVDR_NUM,FY_END_DT,HMO,TOT_HOSP,LAB_DEL_DAYS,TOT_HOSP,MED_UTIL,SSI_PER,CST_TO_CHG,MED_CHG,MED_CST,CHAR_CHG,CHAR_CST,TOT_UNR_UNC,URBAN_RURAL,STATES,DSH_PAT_PER
93,32004,02/14/2015,0.0,38.0,0.0,1152.0,0.03298611111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Arizona,0.03298611111111111
96,154061,12/31/2015,0.0,0.0,0.0,9125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Indiana,0.0
97,154062,12/31/2015,0.0,37.0,0.0,4958.0,0.007462686567164179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Indiana,0.007462686567164179
98,154063,12/31/2015,0.0,0.0,0.0,2653.0,0.0,0.0,0.782592,0.0,0.0,0.0,0.0,0.0,2.0,Indiana,0.0
99,190257,02/28/2015,3.0,0.0,0.0,97.0,0.030927835051546393,0.0,0.704114,505108.0,355654.0,6255.0,854.0,501400.0,1.0,Louisiana,0.030927835051546393
100,141345,03/31/2016,0.0,145.0,0.0,2179.0,0.06654428636989444,0.0,0.423565,9527794.0,4035640.0,212458.0,64892.0,979444.0,2.0,Illinois,0.06654428636989444
101,154057,12/31/2015,1358.0,1607.0,0.0,12478.0,0.23761820804616124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Indiana,0.23761820804616124
102,154058,12/31/2015,0.0,12.0,0.0,12755.0,0.0009408075264602117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Indiana,0.0009408075264602117
103,101302,09/30/2015,5.0,0.0,0.0,1922.0,0.0026014568158168575,0.0,0.406274,122220.0,49655.0,176494.0,71705.0,216984.0,2.0,Florida,0.0026014568158168575
104,154059,12/31/2015,89.0,51.0,0.0,13907.0,0.010066872797871575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Indiana,0.010066872797871575
105,31304,12/31/2015,0.0,623.0,0.0,1158.0,0.5379965457685665,0.0,0.38347,16342810.0,6266977.0,435483.0,166995.0,2418936.0,2.0,Arizona,0.5379965457685665
106,102012,12/31/2015,0.0,0.0,0.0,14825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Florida,0.0
107,192036,12/31/2015,0.0,12.0,0.0,9542.0,0.0012575979878432194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Louisiana,0.0012575979878432194
108,234035,09/30/2015,0.0,4269.0,0.0,54861.0,0.07781484114398206,0.0,1.278606,0.0,0.0,0.0,0.0,-7068.0,1.0,Michigan,0.07781484114398206
109,264030,12/31/2015,0.0,166.0,0.0,7259.0,0.022868163658906187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Missouri,0.022868163658906187
110,334064,03/31/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,New York,0.0
111,334065,03/31/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,New York,0.0
113,451348,03/31/2016,0.0,2.0,0.0,893.0,0.0022396416573348264,0.0,0.60213,0.0,0.0,0.0,0.0,2446736.0,1.0,Texas,0.0022396416573348264
114,171366,12/31/2015,2.0,74.0,0.0,3897.0,0.019502181164998716,0.0,0.975003,579885.0,565390.0,231011.0,222814.0,385017.0,2.0,Kansas,0.019502181164998716
115,262015,12/31/2015,0.0,982.0,0.0,9682.0,0.10142532534600289,0.0,0.330786,0.0,0.0,0.0,0.0,-27505.0,1.0,Missouri,0.10142532534600289
116,393309,12/31/2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pennsylvania,0.0
117,171306,12/31/2015,13.0,861.0,0.0,4745.0,0.18419388830347735,0.0,1.481896,233284.0,345703.0,2974.0,4186.0,118495.0,2.0,Kansas,0.18419388830347735
118,452031,06/30/2015,0.0,0.0,0.0,3101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Texas,0.0
120,452093,05/29/2015,0.0,0.0,0.0,1235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Texas,0.0
121,174004,12/21/2015,0.0,769.0,0.0,24917.0,0.030862463378416343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Kansas,0.030862463378416343
122,451333,04/30/2016,0.0,0.0,0.0,1934.0,0.0,0.0,0.922232,2965183.0,2734587.0,21922.0,20217.0,5779813.0,1.0,Texas,0.0
123,171356,09/30/2015,0.0,0.0,0.0,897.0,0.0,0.0,0.727933,567502.0,413103.0,44392.0,28416.0,567658.0,2.0,Kansas,0.0
124,451321,05/18/2015,5.0,0.0,0.0,741.0,0.006747638326585695,0.0,0.682744,1796944.0,1226853.0,42439.0,28975.0,1216272.0,1.0,Texas,0.006747638326585695
125,210065,06/30/2015,801.0,1989.0,0.0,11773.0,0.2369829270364393,0.1247,1.343062,9441314.0,12680270.0,1095118.0,1426651.0,8041569.0,1.0,Maryland,0.36168292703643934
127,494030,06/30/2015,0.0,0.0,0.0,9995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Virginia,0.0
129,251330,04/30/2016,0.0,42.0,0.0,5827.0,0.007207825639265488,0.0,0.613297,503789.0,308972.0,155097.0,95121.0,231988.0,2.0,Mississippi,0.007207825639265488
130,171309,12/31/2015,0.0,0.0,0.0,7318.0,0.0,0.0,1.327989,148509.0,197218.0,11311.0,15021.0,157162.0,2.0,Kansas,0.0
131,264012,12/31/2015,1704.0,3760.0,0.0,30302.0,0.18031813081644776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Missouri,0.18031813081644776
132,171304,12/31/2015,2.0,0.0,0.0,5663.0,0.0003531696980399082,0.0,1.503098,643646.0,967463.0,42149.0,63354.0,604501.0,2.0,Kansas,0.0003531696980399082
133,104057,09/30/2015,0.0,0.0,0.0,23849.0,0.0,0.0,0.234719,0.0,0.0,0.0,0.0,-59519.0,1.0,Florida,0.0
134,60043,04/01/2015,0.0,5.0,0.0,74.0,0.06756756756756757,0.0,0.885885,216749.0,192015.0,3197.0,2832.0,183107.0,2.0,Colorado,0.06756756756756757
136,154005,12/31/2015,328.0,206.0,0.0,2656.0,0.20105421686746988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Indiana,0.20105421686746988
137,670102,01/20/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Texas,0.0
138,14015,12/31/2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alabama,0.0
139,670109,12/31/2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Texas,0.0
140,251337,09/30/2015,0.0,56.0,0.0,2845.0,0.01968365553602812,0.0,0.451932,2584011.0,1167797.0,195893.0,88530.0,1365929.0,2.0,Mississippi,0.01968365553602812
141,670100,06/30/2015,0.0,0.0,0.0,1582.0,0.0,0.0,0.731615,0.0,0.0,0.0,0.0,0.0,1.0,Texas,0.0
142,341323,09/30/2015,0.0,530.0,0.0,3556.0,0.14904386951631046,0.0,0.445367,5011420.0,2231921.0,802634.0,357467.0,2534029.0,2.0,North Carolina,0.14904386951631046
143,511309,12/31/2015,0.0,13.0,0.0,2888.0,0.004501385041551247,0.0,0.56645,7032947.0,3983813.0,495195.0,280503.0,920117.0,2.0,West Virginia,0.004501385041551247
144,511311,12/31/2015,25.0,83.0,0.0,2181.0,0.04951856946354883,0.0,0.552269,12523275.0,6916217.0,550678.0,304123.0,2887619.0,2.0,West Virginia,0.04951856946354883
145,261334,09/30/2015,2.0,24.0,0.0,973.0,0.02672147995889003,0.0,0.684182,0.0,0.0,0.0,0.0,-26402.0,2.0,Missouri,0.02672147995889003
146,452067,05/31/2016,0.0,0.0,0.0,11068.0,0.0,0.0,0.623561,0.0,0.0,0.0,0.0,0.0,1.0,Texas,0.0
147,440168,03/28/2015,0.0,0.0,0.0,8.0,0.0,0.0605,0.337155,1270646.0,428405.0,759017.0,265552.0,961741.0,1.0,Tennessee,0.0605
148,523302,12/31/2015,1152.0,1003.0,0.0,5095.0,0.422963689892051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Wisconsin,0.422963689892051
149,262020,12/31/2015,0.0,2219.0,0.0,11424.0,0.19424019607843138,0.0,0.307369,0.0,0.0,0.0,0.0,-42156.0,1.0,Missouri,0.19424019607843138
150,522005,12/31/2015,0.0,2285.0,0.0,9154.0,0.24961765348481538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Wisconsin,0.24961765348481538
151,451372,02/28/2015,5.0,0.0,0.0,578.0,0.00865051903114187,0.0,0.654508,654080.0,428101.0,27300.0,17678.0,746429.0,2.0,Texas,0.00865051903114187
153,111330,06/30/2015,5.0,5.0,0.0,2554.0,0.003915426781519186,0.0,0.275517,15504980.0,4271886.0,4105628.0,1131170.0,3645422.0,2.0,Georgia,0.003915426781519186
155,171324,12/31/2015,5.0,0.0,0.0,1000.0,0.005,0.0,1.265637,273214.0,345790.0,151747.0,192057.0,613778.0,2.0,Kansas,0.005
156,262017,10/31/2015,35.0,3312.0,0.0,13811.0,0.24234305987980595,0.0,0.343313,0.0,0.0,0.0,0.0,-52859.0,1.0,Missouri,0.24234305987980595
157,371332,06/30/2015,0.0,9.0,0.0,781.0,0.011523687580025609,0.0,0.663604,196489.0,130391.0,6696.0,4443.0,289059.0,2.0,Oklahoma,0.011523687580025609
159,261319,02/28/2015,0.0,38.0,0.0,707.0,0.05374823196605375,0.0,0.415109,1039018.0,431306.0,360980.0,146509.0,225069.0,2.0,Missouri,0.05374823196605375
162,344001,06/30/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,North Carolina,0.0
163,424013,06/30/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South Carolina,0.0
164,232037,12/31/2015,154.0,28.0,0.0,18903.0,0.009628101359572554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Michigan,0.009628101359572554
165,171314,12/31/2015,0.0,0.0,0.0,968.0,0.0,0.0,1.092391,80193.0,87602.0,57661.0,59615.0,123848.0,2.0,Kansas,0.0
166,171335,12/31/2015,10.0,1.0,0.0,829.0,0.013268998793727383,0.0,0.922981,686924.0,634018.0,54126.0,43465.0,628524.0,2.0,Kansas,0.013268998793727383
167,464007,06/30/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,0.0
168,191304,06/30/2016,272.0,100.0,0.0,4675.0,0.07957219251336899,0.0,0.572977,5168468.0,2961413.0,835581.0,478769.0,1985480.0,1.0,Louisiana,0.07957219251336899
169,171322,12/31/2015,0.0,17.0,0.0,429.0,0.039627039627039624,0.0,1.113074,496969.0,553163.0,110405.0,110904.0,668649.0,2.0,Kansas,0.039627039627039624
170,154054,12/31/2015,0.0,6738.0,0.0,12736.0,0.5290515075376885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Indiana,0.5290515075376885
171,171323,12/31/2015,2.0,0.0,0.0,1757.0,0.0011383039271485487,0.0,1.374609,161678.0,222244.0,1690.0,2323.0,207544.0,2.0,Kansas,0.0011383039271485487
172,171369,12/31/2015,49.0,0.0,0.0,1407.0,0.03482587064676617,0.0,0.809691,508711.0,411899.0,0.0,0.0,694873.0,2.0,Kansas,0.03482587064676617
173,261339,12/31/2015,0.0,12.0,0.0,129.0,0.09302325581395349,0.0,0.599081,1164947.0,697898.0,12013.0,7197.0,400382.0,2.0,Missouri,0.09302325581395349
174,493302,06/30/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Virginia,0.0
175,171312,12/31/2015,3.0,33.0,0.0,678.0,0.05309734513274336,0.0,1.582787,0.0,0.0,8299.0,13136.0,176285.0,2.0,Kansas,0.05309734513274336
176,181309,06/30/2016,225.0,1806.0,0.0,7153.0,0.28393680973018315,0.0,0.516774,11389651.0,5885876.0,452734.0,233961.0,420286.0,2.0,Kentucky,0.28393680973018315
177,184015,06/30/2016,160.0,0.0,0.0,17229.0,0.009286667827500145,0.0,1.002972,0.0,0.0,0.0,0.0,-88538.0,1.0,Kentucky,0.009286667827500145
178,361324,06/30/2016,198.0,116.0,0.0,3905.0,0.08040973111395647,0.0,0.469159,10256382.0,4811874.0,384596.0,167839.0,1361216.0,2.0,Ohio,0.08040973111395647
180,511307,06/30/2016,14.0,118.0,0.0,3274.0,0.04031765424557117,0.0,0.761727,9543011.0,7269169.0,327063.0,249133.0,4239464.0,2.0,West Virginia,0.04031765424557117
181,511312,06/30/2016,115.0,191.0,0.0,2604.0,0.1175115207373272,0.0,0.645875,4287459.0,2769163.0,316992.0,197803.0,1796184.0,2.0,West Virginia,0.1175115207373272
183,511301,06/30/2016,0.0,31.0,0.0,478.0,0.06485355648535565,0.0,0.773486,8515853.0,6586893.0,60952.0,47146.0,3240262.0,2.0,West Virginia,0.06485355648535565
184,511313,06/30/2016,70.0,160.0,0.0,3858.0,0.05961638154484189,0.0,0.370142,19581575.0,7247963.0,302392.0,110864.0,673779.0,2.0,West Virginia,0.05961638154484189
185,511316,06/30/2016,426.0,244.0,0.0,6479.0,0.10341102021916962,0.0,0.43197,4322132.0,1867031.0,793840.0,342915.0,948213.0,2.0,West Virginia,0.10341102021916962
186,192049,12/31/2015,0.0,0.0,0.0,11942.0,0.0,0.0,0.362548,0.0,0.0,0.0,0.0,-48991.0,1.0,Louisiana,0.0
187,171343,12/31/2015,12.0,6.0,2.0,815.0,0.024539877300613498,0.0,1.295096,966653.0,1251908.0,17183.0,22254.0,908562.0,2.0,Kansas,0.024539877300613498
