,PRVDR_NUM,FY_END_DT,HMO,TOT_HOSP,LAB_DEL_DAYS,TOT_HOSP,MED_UTIL,SSI_PER,CST_TO_CHG,MED_CHG,MED_CST,CHAR_CHG,CHAR_CST,TOT_UNR_UNC,URBAN_RURAL,STATES,DSH_PAT_PER
49,370171,09/30/2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Oklahoma,0.0
50,430081,09/30/2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South Dakota,0.0
51,430083,09/30/2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South Dakota,0.0
52,30071,09/30/2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Arizona,0.0
53,30077,09/30/2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Arizona,0.0
54,10073,09/30/2012,217.0,1170.0,0.0,6982.0,0.19865368089372673,0.1108,0.560204,2412287.0,1351373.0,632156.0,320632.0,862886.0,2.0,Alabama,0.3094536808937267
55,341318,09/30/2012,0.0,1369.0,0.0,5363.0,0.2552675741189633,0.0,0.358572,18008914.0,6457492.0,2601956.0,932988.0,3622166.0,2.0,North Carolina,0.2552675741189633
56,414003,09/30/2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rhode Island,0.0
57,271319,10/31/2012,0.0,4.0,0.0,908.0,0.004405286343612335,0.0,1.066879,115508.0,123233.0,101256.0,108028.0,217413.0,2.0,Montana,0.004405286343612335
58,451362,09/30/2012,0.0,2.0,0.0,1299.0,0.001539645881447267,0.0,0.542926,72701.0,39471.0,213197.0,115750.0,701676.0,2.0,Texas,0.001539645881447267
59,131324,09/30/2012,0.0,6.0,0.0,924.0,0.006493506493506494,0.0,0.912894,0.0,0.0,0.0,0.0,-10022.0,2.0,Idaho,0.006493506493506494
60,14011,09/30/2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alabama,0.0
61,14017,09/30/2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alabama,0.0
62,111310,10/31/2012,0.0,595.0,0.0,3846.0,0.1547061882475299,0.0,0.426206,2236334.0,953139.0,979324.0,417394.0,1367603.0,2.0,Georgia,0.1547061882475299
63,304001,12/31/2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,New Hampshire,0.0
64,251332,12/31/2012,28.0,623.0,0.0,3884.0,0.167610710607621,0.0,0.55107,4896682.0,2698415.0,213447.0,117158.0,4264937.0,2.0,Mississippi,0.167610710607621
65,33036,12/31/2012,0.0,307.0,0.0,10479.0,0.02929668861532589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Arizona,0.02929668861532589
66,501307,12/31/2012,1.0,6071.0,0.0,8037.0,0.7555057857409481,0.0,1.474153,1754503.0,2586406.0,121577.0,128611.0,1519605.0,1.0,Washington,0.7555057857409481
67,290022,12/31/2012,258.0,4453.0,0.0,48208.0,0.09772236973116495,0.0685,0.126543,94168293.0,11916338.0,14123412.0,1721866.0,14113548.0,1.0,Nevada,0.16622236973116494
68,193301,12/31/2012,32.0,87.0,0.0,669.0,0.17787742899850523,0.0,0.685722,3073426.0,2107516.0,12405153.0,8506487.0,10367518.0,1.0,Louisiana,0.17787742899850523
69,114016,12/31/2012,0.0,0.0,0.0,22588.0,0.0,0.0,0.324031,0.0,0.0,0.0,0.0,-53343.0,1.0,Georgia,0.0
70,454109,12/31/2012,0.0,3239.0,0.0,36679.0,0.08830666048692712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Texas,0.08830666048692712
71,451317,12/31/2012,0.0,1.0,0.0,735.0,0.0013605442176870747,0.0,0.608955,1569988.0,956052.0,18566969.0,1287632.0,2415512.0,2.0,Texas,0.0013605442176870747
72,263304,12/31/2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Missouri,0.0
73,264024,12/31/2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Missouri,0.0
74,363304,12/31/2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ohio,0.0
75,271323,12/31/2012,0.0,108.0,0.0,1704.0,0.06338028169014084,0.0,0.708762,3077974.0,2181551.0,581082.0,380218.0,807907.0,2.0,Montana,0.06338028169014084
76,381302,12/31/2012,629.0,160.0,7.0,3183.0,0.25007854225573356,0.0,0.538627,9905832.0,5335549.0,2206075.0,814384.0,2608761.0,2.0,Oregon,0.25007854225573356
77,453312,12/31/2012,8.0,138.0,0.0,862.0,0.16937354988399073,0.0,0.745286,1465884.0,1092503.0,16192267.0,12067870.0,12621695.0,1.0,Texas,0.16937354988399073
78,423300,12/31/2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South Carolina,0.0
79,330314,12/31/2012,0.0,0.0,0.0,0.0,0.0,0.0,0.423357,22254574.0,9421630.0,0.0,0.0,2116634.0,1.0,New York,0.0
80,381323,12/31/2012,717.0,642.0,73.0,5691.0,0.25162537339659113,0.0,0.487835,31045001.0,15144838.0,5460166.0,2663660.0,3958089.0,2.0,Oregon,0.25162537339659113
81,112017,12/31/2012,0.0,0.0,0.0,11629.0,0.0,0.0,0.338004,0.0,0.0,0.0,0.0,-74464.0,1.0,Georgia,0.0
82,14018,12/31/2012,0.0,0.0,0.0,925.0,0.0,0.0,1.890275,0.0,0.0,0.0,0.0,0.0,1.0,Alabama,0.0
83,444019,12/31/2012,0.0,0.0,0.0,4766.0,0.0,0.0,0.693219,0.0,0.0,0.0,0.0,-32812.0,1.0,Tennessee,0.0
84,444021,12/31/2012,0.0,0.0,0.0,3300.0,0.0,0.0,0.826494,0.0,0.0,0.0,0.0,-44101.0,2.0,Tennessee,0.0
85,431339,12/31/2012,0.0,519.0,45.0,2156.0,0.26159554730983303,0.0,0.532807,3205748.0,1708045.0,90896.0,48430.0,611617.0,2.0,South Dakota,0.26159554730983303
86,251302,12/31/2012,0.0,43.0,0.0,3880.0,0.011082474226804124,0.0,0.602322,2522239.0,1519200.0,433888.0,260504.0,1567743.0,2.0,Mississippi,0.011082474226804124
87,490129,12/31/2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Virginia,0.0
88,511309,12/31/2012,0.0,30.0,0.0,3284.0,0.009135200974421437,0.0,0.664918,2382738.0,1584325.0,1338960.0,890299.0,2168290.0,2.0,West Virginia,0.009135200974421437
89,511311,12/31/2012,0.0,73.0,0.0,3194.0,0.022855353788353162,0.0,0.662723,6075330.0,4026261.0,2923782.0,1937658.0,4430076.0,2.0,West Virginia,0.022855353788353162
90,511318,12/31/2012,3.0,105.0,0.0,2361.0,0.045743329097839895,0.0,0.452423,4776310.0,2160912.0,202196.0,91478.0,1762440.0,1.0,West Virginia,0.045743329097839895
91,323032,12/31/2012,525.0,214.0,0.0,12388.0,0.05965450435905715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,New Mexico,0.05965450435905715
92,12011,01/31/2013,0.0,0.0,0.0,8670.0,0.0,0.0,0.271246,0.0,0.0,0.0,0.0,-40153.0,1.0,Alabama,0.0
93,12013,01/31/2013,0.0,0.0,0.0,3547.0,0.0,0.0,0.262028,0.0,0.0,0.0,0.0,-11167.0,1.0,Alabama,0.0
94,111312,12/31/2012,0.0,47.0,0.0,1017.0,0.046214355948869225,0.0,0.4265,0.0,0.0,349142.0,148909.0,690218.0,2.0,Georgia,0.046214355948869225
95,143302,12/31/2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Illinois,0.0
96,53310,12/31/2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,California,0.0
97,53311,12/31/2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,California,0.0
98,123301,12/31/2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hawaii,0.0
99,400130,12/31/2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Puerto Rico,0.0
100,103303,12/31/2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Florida,0.0
101,10138,12/31/2012,0.0,521.0,0.0,2352.0,0.22151360544217688,0.3534,0.520301,2787153.0,1450158.0,195670.0,101807.0,1018750.0,2.0,Alabama,0.5749136054421768
102,13300,12/31/2012,0.0,47410.0,0.0,81579.0,0.5811544637713137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Alabama,0.5811544637713137
103,382004,01/31/2013,0.0,447.0,0.0,16865.0,0.026504595315742664,0.0,0.320873,0.0,0.0,0.0,0.0,-8.0,1.0,Oregon,0.026504595315742664
104,132002,01/31/2013,0.0,415.0,0.0,8227.0,0.0504436611158381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Idaho,0.0504436611158381
105,223303,12/31/2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Massachusetts,0.0
106,223304,12/31/2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Massachusetts,0.0
107,14006,12/31/2012,0.0,5921.0,0.0,11361.0,0.5211689111873955,0.0,0.472543,0.0,0.0,0.0,0.0,-48855.0,1.0,Alabama,0.5211689111873955
108,113301,12/31/2012,17718.0,18902.0,0.0,71665.0,0.5109886276425033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Georgia,0.5109886276425033
109,491306,12/31/2012,72.0,46.0,0.0,3649.0,0.03233762674705399,0.0,0.536163,438896.0,235320.0,314829.0,167700.0,1028852.0,2.0,Virginia,0.03233762674705399
110,511303,12/31/2012,2.0,108.0,0.0,1817.0,0.06053935057787562,0.0,0.832822,0.0,0.0,1339715.0,1098939.0,2389727.0,2.0,West Virginia,0.06053935057787562
111,312018,12/31/2011,0.0,0.0,0.0,1119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,New Jersey,0.0
113,453311,12/31/2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Texas,0.0
114,333301,12/31/2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,New York,0.0
115,330409,12/31/2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,New York,0.0
117,322004,02/28/2013,412.0,188.0,0.0,5751.0,0.10432968179447052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,New Mexico,0.10432968179447052
118,330387,12/31/2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,New York,0.0
119,54150,12/31/2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,California,0.0
120,111309,01/31/2013,0.0,87.0,0.0,1132.0,0.07685512367491167,0.0,0.604508,0.0,0.0,363573.0,219783.0,773641.0,1.0,Georgia,0.07685512367491167
121,194109,12/31/2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Louisiana,0.0
122,10027,02/04/2013,0.0,16.0,0.0,164.0,0.0975609756097561,0.1791,0.888289,0.0,0.0,0.0,0.0,-22086.0,2.0,Alabama,0.2766609756097561
123,222025,06/30/2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Massachusetts,0.0
124,14015,12/31/2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alabama,0.0
125,51993,03/31/2013,0.0,0.0,0.0,3286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,California,0.0
126,12012,03/31/2013,0.0,0.0,0.0,8578.0,0.0,0.0,0.248358,0.0,0.0,0.0,0.0,-40291.0,1.0,Alabama,0.0
127,112003,03/31/2013,0.0,4315.0,0.0,42104.0,0.1024843245297359,0.0,0.400684,0.0,0.0,0.0,0.0,-21974.0,1.0,Georgia,0.1024843245297359
128,192052,03/31/2013,0.0,66.0,0.0,4332.0,0.015235457063711912,0.0,0.433169,0.0,0.0,0.0,0.0,-33963.0,2.0,Louisiana,0.015235457063711912
129,511300,12/31/2012,0.0,69.0,0.0,2780.0,0.024820143884892086,0.0,0.73344,6271674.0,4599897.0,741969.0,405299.0,2487764.0,2.0,West Virginia,0.024820143884892086
130,313302,12/31/2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,New Jersey,0.0
131,450104,09/30/2012,2601.0,519.0,125.0,15644.0,0.20742776783431346,0.0758,0.361779,22882389.0,8278368.0,37193062.0,13345854.0,19142973.0,1.0,Texas,0.28322776783431347
132,450234,03/31/2012,30.0,0.0,0.0,851.0,0.03525264394829612,0.0,0.487985,735976.0,359145.0,287430.0,140261.0,501672.0,2.0,Texas,0.03525264394829612
133,322003,05/31/2012,0.0,73.0,0.0,651.0,0.11213517665130568,0.0,0.793775,0.0,0.0,0.0,0.0,0.0,1.0,New Mexico,0.11213517665130568
135,281346,02/29/2012,0.0,8.0,0.0,420.0,0.01904761904761905,0.0,0.928574,14257.0,13239.0,30041.0,27895.0,182959.0,2.0,Nebraska,0.01904761904761905
138,261326,06/30/2012,12.0,612.0,0.0,4774.0,0.13070800167574362,0.0,0.438886,9749304.0,4278833.0,335404.0,73911.0,1899779.0,2.0,Missouri,0.13070800167574362
140,480002,09/30/2012,0.0,4025.0,0.0,24671.0,0.16314701471363138,0.0,0.667972,17818069.0,11901971.0,0.0,0.0,26156097.0,2.0,Virgin Islands,0.16314701471363138
141,192037,04/30/2012,0.0,55.0,0.0,2072.0,0.026544401544401543,0.0,0.295456,0.0,0.0,0.0,0.0,0.0,1.0,Louisiana,0.026544401544401543
143,493300,05/31/2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Virginia,0.0
144,373300,06/30/2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Oklahoma,0.0
145,452109,05/31/2013,0.0,0.0,0.0,8065.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Texas,0.0
146,54077,12/31/2012,0.0,2081.0,0.0,22311.0,0.0932723768544664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,California,0.0932723768544664
147,374001,06/30/2013,0.0,44.0,0.0,9127.0,0.004820861181110989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Oklahoma,0.004820861181110989
148,281346,06/30/2012,0.0,27.0,0.0,391.0,0.06905370843989769,0.0,1.141853,0.0,0.0,10487.0,6551.0,6551.0,2.0,Nebraska,0.06905370843989769
151,331303,12/31/2012,0.0,53.0,0.0,1186.0,0.04468802698145025,0.0,0.667795,1333583.0,890560.0,925365.0,548410.0,1278115.0,2.0,New York,0.04468802698145025
152,111330,06/30/2012,0.0,1.0,0.0,336.0,0.002976190476190476,0.0,0.379678,2804697.0,1064882.0,149389.0,56720.0,786252.0,2.0,Georgia,0.002976190476190476
155,14005,08/31/2012,0.0,0.0,0.0,22172.0,0.0,0.0,0.819165,0.0,0.0,0.0,0.0,-37840.0,1.0,Alabama,0.0
156,154008,06/30/2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indiana,0.0
157,171328,09/30/2012,0.0,9.0,0.0,5318.0,0.001692365550959007,0.0,1.242186,301444.0,374450.0,43297.0,53783.0,280425.0,2.0,Kansas,0.001692365550959007
158,531313,06/30/2012,0.0,169.0,0.0,997.0,0.16950852557673018,0.0,0.759755,1128406.0,857312.0,170480.0,93279.0,714215.0,2.0,Wyoming,0.16950852557673018
160,14013,06/30/2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alabama,0.0
161,171358,09/30/2012,1.0,5.0,0.0,1676.0,0.003579952267303103,0.0,0.662026,253389.0,167750.0,60000.0,-11386.0,151940.0,2.0,Kansas,0.003579952267303103
162,330285,12/31/2012,47961.0,25011.0,73.0,236067.0,0.3094248666692083,0.1154,0.44667,443222385.0,197974143.0,37883000.0,16307292.0,21021445.0,1.0,New York,0.4248248666692083
163,310050,06/30/2013,2610.0,4865.0,1.0,61936.0,0.12070524412296564,0.0352,0.227156,88209583.0,20037336.0,87694769.0,19839220.0,22975812.0,1.0,New Jersey,0.15590524412296564
164,291306,12/31/2012,0.0,53.0,0.0,2339.0,0.022659256092347157,0.0,0.29464,4307674.0,1269213.0,2497852.0,735967.0,3281624.0,2.0,Nevada,0.022659256092347157
165,454114,12/31/2011,0.0,771.0,0.0,5570.0,0.1384201077199282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Texas,0.1384201077199282
167,441314,09/30/2012,0.0,137.0,0.0,3196.0,0.042866082603254065,0.0,0.393799,7390318.0,2910300.0,462515.0,182138.0,3144054.0,2.0,Tennessee,0.042866082603254065
168,160057,06/30/2013,1023.0,4065.0,46.0,26566.0,0.19325453587292027,0.0525,0.37653,39173423.0,14749969.0,25284448.0,9146740.0,12198146.0,2.0,Iowa,0.24575453587292026
169,171301,09/30/2012,0.0,19.0,0.0,3165.0,0.006003159557661927,0.0,1.099265,232176.0,255223.0,30341.0,32996.0,396731.0,2.0,Kansas,0.006003159557661927
170,31309,09/30/2012,0.0,411.0,0.0,2463.0,0.1668696711327649,0.0,0.60473,0.0,0.0,0.0,0.0,0.0,2.0,Arizona,0.1668696711327649
171,440063,06/30/2013,0.0,31607.0,203.0,143989.0,0.22091965358464882,0.0888,0.169743,239976474.0,40734327.0,66884207.0,11252971.0,21852624.0,1.0,Tennessee,0.3097196535846488
172,354004,09/30/2012,0.0,2260.0,0.0,25800.0,0.08759689922480621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,North Dakota,0.08759689922480621
173,264028,06/30/2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Missouri,0.0
175,104072,12/31/2012,0.0,0.0,0.0,28901.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Florida,0.0
176,131315,09/30/2012,0.0,164.0,9.0,1504.0,0.11502659574468085,0.0,0.753058,1074590.0,809229.0,116470.0,83805.0,606640.0,2.0,Idaho,0.11502659574468085
177,431317,09/30/2012,0.0,6.0,0.0,441.0,0.013605442176870748,0.0,0.920852,92658.0,85324.0,334.0,308.0,111416.0,2.0,South Dakota,0.013605442176870748
178,210007,11/30/2012,1657.0,1059.0,0.0,28346.0,0.0958159881464757,0.0,0.799111,8972384.0,7169931.0,2668874.0,1247646.0,10368493.0,1.0,Maryland,0.0958159881464757
179,192051,10/31/2012,0.0,19.0,0.0,8517.0,0.002230832452741576,0.0,0.273024,0.0,0.0,0.0,0.0,-70301.0,1.0,Louisiana,0.002230832452741576
180,262013,10/31/2012,4.0,457.0,0.0,11041.0,0.04175346436011231,0.0,0.366847,0.0,0.0,0.0,0.0,-100528.0,1.0,Missouri,0.04175346436011231
181,14014,09/30/2012,0.0,5375.0,0.0,12790.0,0.4202501954652072,0.0,1.632033,0.0,0.0,0.0,0.0,0.0,1.0,Alabama,0.4202501954652072
182,54145,09/30/2012,0.0,1141.0,0.0,40512.0,0.02816449447077409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,California,0.02816449447077409
183,341317,06/30/2013,98.0,36.0,0.0,4236.0,0.03163361661945231,0.0,0.599121,1509404.0,904316.0,110407.0,62821.0,3026854.0,1.0,North Carolina,0.03163361661945231
